documentId,paragraphText,sorted_compounds
US20100204196A1,"6-(methyloxy)-7-nitro-1,2,3,4-tetrahydroisoquinoline (222 mg, 1.07 mmol) was taken in acetonitrile (5 mL), treated with 1-iodo-2-fluoroethane (0.40 g, 2.3 mmol) and potassium carbonate (500 mg, 3.62 mmol, Aldrich). The mixture was heated at 65° C. for 16 h, cooled, and partitioned between ethyl acetate and water. The organic layer was separated, dried over magnesium sulfate, filtered, and concentrated to provide 2-(2-fluoroethyl)-6-(methyloxy)-7-nitro-1,2,3,4-tetrahydroisoquinoline which was taken directly to the next step without determination of yield. 1H NMR (400 MHz, CDCl3) δ ppm 2.89-3.04 (m, 6 H), 3.77 (s, 2 H), 3.94 (s, 3 H), 4.62-4.80 (dt, JHF=47.6, J=4.6 Hz, 2H), 6.82 (s, 1H), 7.63 (s, 1H); ESIMS (M+H)+=255.","6-(methyloxy)-7-nitro-1,2,3,4-tetrahydroisoquinoline | acetonitrile | 1-iodo-2-fluoroethane | potassium carbonate | ethyl acetate | water | magnesium sulfate | 2-(2-fluoroethyl)-6-(methyloxy)-7-nitro-1,2,3,4-tetrahydroisoquinoline"
US04758501,"Iron metal powder (13.4 g, 0.24 mole) was added portionwise to a solution of the nitro compound (22.9 g, 0.048 mole) from (b) in acetic acid (110 ml) and water (10 ml), heated on a steam bath. Heating was continued for a further 3 hours, after which the suspension was filtered hot through kieselguhr. The filtrate was poured into a mixture of ice/water (1 liter) with rapid stirring and the precipitate was collected by filtration to give the product as a white solid (20 g, 93%). m.p. 122°-124° C.",Iron | powder | nitro | (b) | acetic acid | water | ice/water | product
US05808065,"276 mg of triethylamine was added to a dichloromethane suspension (4 ml) containing 100 mg of 6-[4-(3-aminopropoxy)phenyl]pyridazin-3(2H)-one hydrobromide and 37 mg of dimethylaniline, and the mixture was stirred at room temperature for 30 minutes. Under ice cooling, 86 mg of trimethylchlorosilane was added thereto, and the mixture was stirred at room temperature for 2 hours. Again, under ice cooling, a dichloromethane solution (1 ml) containing 65 mg of chloroethylsulfonyl chloride was added dropwise to the mixture, and the resulting mixture was stirred at room temperature for 30 minutes. 5 ml of 1M hydrochloric acid was added to the mixture, and the organic layer was collected by separation. After the organic layer was washed with water and dried, the solvent was removed. The residue was purified by silica gel column chromatography (eluent: chloroform-methanol (30:1)) to obtain 73 mg of 6-[4-(3-vinylsulfonylaminopropoxy)phenyl]pyridazin-3(2H)-one.",triethylamine | dichloromethane | 6-[4-(3-aminopropoxy)phenyl]pyridazin-3(2H)-one hydrobromide | dimethylaniline | ice | trimethylchlorosilane | ice | dichloromethane | chloroethylsulfonyl chloride | hydrochloric acid | water | silica gel | chloroform-methanol | 6-[4-(3-vinylsulfonylaminopropoxy)phenyl]pyridazin-3(2H)-one
US08455521B2,"To a solution of (S)-methyl 2-(tert-butoxycarbonylamino)-3-(4,4-difluorocyclohexyl)propanoate (28.6 g, 0.089 mol), prepared as described in U.S. Pat. No. 5,688,946, in ethanol (600 mL) at 0° C. was added NaBH4 (27.1 g, 0.713 mol) in portions while the temp. was maintained at 0-5° C. The mixture was stirred for 2-3 h at rt and then evaporated. The residue was partitioned between water and EtOAc. The organic layer was washed with H2O and brine, dried over Na2SO4 and evaporated to give (S)-tert-butyl 1-(4,4-difluorocyclohexyl)-3-hydroxypropan-2-ylcarbamate (25.7 g, 99%), which was used in the next step without purification. 1H NMR (400 MHz, CDCl3): 4.61 (d, J=7.6 Hz, 1H), 3.70 (m, 1H), 3.50 (m, 1H), 2.45-1.10 (m, 11H), 1.44 (s, 9H); MS (E/Z): 295 (M+H+).","(S)-methyl 2-(tert-butoxycarbonylamino)-3-(4,4-difluorocyclohexyl)propanoate | ethanol | NaBH4 | water | EtOAc | H2O | brine | Na2SO4 | (S)-tert-butyl 1-(4,4-difluorocyclohexyl)-3-hydroxypropan-2-ylcarbamate"
US20060089371A1,"To a solution of tert-butyl benzyl(4-bromophenyl)carbamate (0.682 g, 1.88 mmol) in tetrahydrofuran (15 mL) was added dropwise n-butyl lithium (1.56 M in n-hexane, 1.45 mL, 2.26 mmol) at −78° C. After 10 minutes, trimethyl borate (0.27 mL, 2.45 mmol) was added dropwise. The reaction mixture was stirred for additional 30 minutes, and then allowed to warm to room temperature. The reaction was quenched with 1M hydrochloric acid (6 mL) and stirring was continued for 30 minutes. The mixture was extracted with ethyl acetate, and the extracts were dried over sodium sulfate, filtered, and concentrated under reduced pressure. The residue was purified by column chromatography on silica-gel (chloroform:methanol, 49:1) to give {4-[benzyl(tert-butoxycarbonyl)amino]phenyl}boronic acid (0.21 g, 35%) as colorless solid.",tert-butyl benzyl(4-bromophenyl)carbamate | tetrahydrofuran | n-butyl lithium | trimethyl borate | hydrochloric acid | ethyl acetate | sodium sulfate | silica | chloroform | methanol | {4-[benzyl(tert-butoxycarbonyl)amino]phenyl}boronic acid
US07304062B2,"2-(4-{3-[1-(Phenylmethyl)-5-oxo-4,5-dihydro-1H-[1,2,4]triazol-3-yl]-propyl}-phenoxy)-2-methylpropionic acid ethyl ester (557 mg, 1.20 mmol) was dissolved in ethanol (5 mL) and 1N aq. NaOH (3.6 mL, 3.6 mmol) was added in one portion and the solution was stirred at room temperature for 16 h. The solution was then concentrated to a hazy colorless oil. This oil was diluted with water (5 mL) and washed with t-butyl methyl ether (5 mL). The pH of the aqueous layer was adjusted to <1with conc. HCl and the aqueous was extracted with ethyl acetate (10 mL, then 5 mL). This solution was washed with 1 N aqueous HCl (5 mL) and sat'd aq. NaCl (5 mL), dried (MgSO4), and concentrated in vacuo to afford the title compound as a clear colorless oil (442 mg, 84.5%). 1H NMR (DMSO-d6) δ 12.9 (br s, 1H), 7.30 (t, 2H, J=7 Hz), 7.25 (d, 1H, J=7 Hz), 7.20 (d, 2H, J=7 Hz), 7.04 (d, 2H J=8 Hz), 6.72 (d, 2H, J=8 Hz), 4.83 (s, 2H), 3.47 (t, 2H, J=7 Hz), 2.54 (t, 2H, J=8 Hz), 2.49 (t, 2H, J=8 Hz), 1.83 (quint, 2H, J=7 Hz), 1.53, (m, 2H), 1.46 (s, 6H), 0.80 (t, 3H, J=7 Hz); 13C NMR (DMSO-d6) δ 175.8, 154.1, 146.0, 138.1, 135.2, 129.7, 129.2, 128.0, 119.3, 79.0, 48.5, 42.8, 34.0, 27.9, 25.7, 24.8, 22.5, 11.5; IR (CHCl3) 2938, 1509, 1468, 1233, 1155 cm−1; Anal. Calcd. For C25H31N3O4: C, 68.63; H, 7.14; N, 9.60. Found: C, 68.24; H, 6.95; N, 9.40.","2-(4-{3-[1-(Phenylmethyl)-5-oxo-4,5-dihydro-1H-[1,2,4]triazol-3-yl]-propyl}-phenoxy)-2-methylpropionic acid ethyl ester | ethanol | NaOH | water | t-butyl methyl ether | HCl | ethyl acetate | MgSO4 | title compound"
US20150266825A1,"A solution of 2-chloro-5-nitropyridine (LVII) (682 mg, 4.30 mmol) and 2-fluorophenol (LXXXIV) (482 mg, 4.30 mmol) in pyridine (20 mL) was heated in a microwave reactor at 180° C. for 1 h. The solution was cooled to room temperature and concentrated under vacuum. The residue was dissolved in EtOAc, washed with water, brine, dried over MgSO4 and evaporated. The residue was purified by silica gel column chromatography (100% hexane→2:98 EtOAc:hexane) to give 2-(2-fluorophenoxy)-5-nitropyridine (LXXXV) as a yellow oil (7.70 mg, 3.29 mmol, 76.5% yield). ESIMS found for C11H7FN2O3 m/z 234.9 (M+H).",2-chloro-5-nitropyridine | 2-fluorophenol | pyridine | EtOAc | water | brine | MgSO4 | silica gel | hexane | EtOAc | hexane | 2-(2-fluorophenoxy)-5-nitropyridine
US20150133425A1,"40 mg (101 μmol) (RS)-4-[(6-methoxy-1H-indazol-5-yl)amino]-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidine-7-carboxylic acid (prepared according to example 57) were transformed in analogy to intermediate example 2a using 2-(methylamino)ethanol to give after working up and purification 22.2 mg (46%) of the title compound.","(RS)-4-[(6-methoxy-1H-indazol-5-yl)amino]-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidine-7-carboxylic acid | 2-(methylamino)ethanol | title compound"
US07632837B2,"A suspension of 6-(2-chlorophenyl)-5-(4-chlorophenyl)pyridazin-3(2H)-one (4.1 g, 12.9 mmol) in phosphorus oxychloride (15 mL) was stirred at 95° C. for 1 h. After cooling to room temperature, the reaction mixture was concentrated under reduced pressure. The residue was partitioned between EtOAc and saturated aqueous NaHCO3. The separated aqueous layer was extracted with EtOAc (40 mL×2). The combined organic was washed with saturated aqueous NaHCO3, saturated aqueous NaCl, dried (Na2SO4) and concentrated under reduced pressure to afford 4.2 g (97%) of the title compound as a pink foam. HPLC/MS (method A): retention time=3.50 min, (M+H)+=335.0.",6-(2-chlorophenyl)-5-(4-chlorophenyl)pyridazin-3(2H)-one | phosphorus oxychloride | EtOAc | NaHCO3 | EtOAc | NaHCO3 | NaCl | Na2SO4 | title compound
US08415333B2,"6-tert-Butylnicotinaldehyde (363.0 mg, 2.22 mmol) was dissolved in EtOH (20 ml). NaBH4 (193.5 mg, 5.12 mmol) was added. The mixture was stirred at r.t. for 1.0 h. The solvent was removed under reduced pressure. The residue was suspended in aqueous Na2CO3 and the product extracted with EtOAc. The combined organic extracts were dried (MgSO4), filtered and concentrated yielding 311.5 mg the title compound as a colourless oil (85%).",6-tert-Butylnicotinaldehyde | EtOH | NaBH4 | EtOAc | MgSO4 | title compound
US07109193B2,"A mixture of 4-bromo-3-methylbenzoic acid methyl ester of Step A (2.0 g, 8.7 mmol), 2-trifluoromethyl-phenyl boronic acid (1.65 g, 8.7 mmol) and sodium carbonate (4.1 g, 38.7 mmol) in toluene:ethanol:water (50 mL:25 mL:25 mL) was purged with nitrogen for 1 hour. After addition of the tetrakis(triphenylphosphine) palladium(0) catalyst (0.50 g, 0.43 mmol) the reaction was heated at 100° C. overnight. The cooled reaction mixture was filtered through Celite and the cake washed with ethyl acetate. The organic layer was washed with water, dried over anhydrous. sodium sulfate, filtered and concentrated in vacuo to give a brown oil. Purification by flash chromatography with a solvent gradient of 25% to 50% dichloromethane in hexane provided 2.0 g of the title compound as a colorless oil.",4-bromo-3-methylbenzoic acid methyl ester | 2-trifluoromethyl-phenyl boronic acid | sodium carbonate | toluene | ethanol | water | nitrogen | tetrakis(triphenylphosphine) palladium(0) | ethyl acetate | water | sodium sulfate | dichloromethane | hexane | title compound
US05985909,"NaOMe (4.8 mL of a 1.28 M solution in MeOH, 6.1 mmol) was added dropwise to a solution of 1-(t-butyloxycarbonyl)-3,3-di(methoxycarbonyl)-6-nitroindoline (2.11 g, 5.55 mmol) in THF (100 mL) under nitrogen at 20° C., immediately giving an intense purple colour. After 5 min trifluoroacetic acid (0.51 mL, 6.7 mmol) was added in one portion, causing the nitronate colour to disperse. The pale yellow solution was diluted with aq. NaCl, extracted with EtOAc, and the extracts dried (Na2SO4) and evaporated to give crude title compound as a pale yellow oil. This compound showed signs of air oxidation on standing at room temperature, so was not further purified but used directly in the next step. 1H NMR (CDCl3) δ8.67, 8.34 (2 x br s, 1H, H-7), 7.85 (dd, J=8.2, 2.1 Hz, 1H, H-5), 7.49 (d, J=8.2 Hz, 1H, H-4), 4.48 (dd, J=10.5, 5.4 Hz, 1H, NCH2CH), 4.28 (dd, J=10.5, 5.3 Hz, 1H, NCH2CH), 4.22 (t, J=10.6 Hz, 1H, NCH2CH), 3.82 (s, 3H, CO2Me), 1.60 (s, 9H, t-Bu): 13C NMR δ170.5 (CO2Me), 151.6, 149.1 (C-6,8,9, NCO2, two peaks not observed), 125.5, 117.7, 109.9 (C-4,5,7), (OCMe3 peak not observed), 53.1 (OMe), 50.3 (C-2), 44.4 (C-3), 28.3 (C(CH3)3). HRMS calculated for C15H18N2O6 : 322.11649. Found: 322.11627.","NaOMe | MeOH | 1-(t-butyloxycarbonyl)-3,3-di(methoxycarbonyl)-6-nitroindoline | THF | nitrogen | trifluoroacetic acid | nitronate | NaCl | EtOAc | Na2SO4 | crude title compound"
US07790728B2,"A mixture of 1-(3-fluorophenyl)-2-pyridin-4-ylethane-1,2-dione (1.5 g, 6.5 mmol) and 1,2,5-thiadiazole-3,4-diamine (1.1 g, 9.8 mmol) in AcOH (30 mL) was stirred and heated at reflux for 1 h. The mixture was cooled to room temperature and the solvent was removed under reduced pressure. The residue was partitioned between ethyl acetate and a solution of NaHCO3 4%. The organic phase was dried (MgSO4) and evaporated to dryness to give the title compound as a dark oil (1.7 g, 82%).","1-(3-fluorophenyl)-2-pyridin-4-ylethane-1,2-dione | 1,2,5-thiadiazole-3,4-diamine | AcOH | ethyl acetate | MgSO4 | title compound"
US05493028,"To a suspension of NaH in 400 mL of DMSO at 20° C. were added dropwise 79.1 g of ethyl cyanoacetate (700 mmol). The solution was stirred for 1 h at 20° C. until no more hydrogen evolved from the reaction system. 156 mL (1.5 mol) of CCl4 were added carefully. Occasional cooling was applied so as to maintain the temperature between 20°-25° C. The mixture was carefully quenched with HOAc, extracted with CH2Cl2, dried over MgSO4, concentrated, and distilled to give 85.2 g of the title compound (82.5%).",NaH | DMSO | ethyl cyanoacetate | hydrogen | CCl4 | HOAc | CH2Cl2 | MgSO4 | title compound
US20160228432A1,"Into a 2-L 4-necked round-bottom flask purged and maintained with an inert atmosphere of nitrogen was placed a solution of 134a (40 g, 148.62 mmol, 1.00 equiv) in tetrahydrofuran (200 mL), followed by the addition of n-BuLi (2.4 M) (218 mL, 3.50 equiv) dropwise with stirring at −78° C. The resulting solution was stirred at −40° C. for 3 h. To this was added a solution of N-fluorobenzenesulfonimide (98.7 g, 313.33 mmol, 2.10 equiv) in tetrahydrofuran (200 mL) dropwise with stirring at −78° C. The resulting solution was stirred at room temperature for 3 h, quenched by the addition of 200 mL of water and extracted with 3×500 mL of ethyl acetate. The combined organic layers were dried over anhydrous sodium sulfate and concentrated under vacuum. The crude product (30 g) was purified by Prep-HPLC with the following conditions (mobile phase, A: 0.05% trifluoroacetic acid/water; B: CH3CN; gradient: 10% B-25% B) to afford 5.05 g (16%) of 134b as a white solid. MS: [M+H]+ 209.",nitrogen | 134a | tetrahydrofuran | n-BuLi | N-fluorobenzenesulfonimide | tetrahydrofuran | water | ethyl acetate | sodium sulfate | crude product | 134b
US20030018046A1,"Using General Procedure B: A solution of pyrazol-3-carboxaldehyde (26.6 mg, 0.28 mmol) and (4-aminomethyl-benzyl)-(1H-benzoimidazol-2-ylmethyl)-(5,6,7,8-tetrahydro-quinolin-8-yl)-amine (110 mg, 0.28 mmol) in MeOH (2.0 mL) was stirred overnight at room temperature. NaBH4 (21.2 mg, 0.56 mmol) was added and the resultant mixture stirred for an additional 15 minutes. Purification by column chromatography on silica gel (CH2Cl2/MeOHO/NH4OH, 100:1:1) afforded the desired amine (80 mg, 60%) as a white foam.","pyrazol-3-carboxaldehyde | (4-aminomethyl-benzyl)-(1H-benzoimidazol-2-ylmethyl)-(5,6,7,8-tetrahydro-quinolin-8-yl)-amine | amine | MeOH | NaBH4 | resultant mixture | silica gel | CH2Cl2 | NH4OH"
US06478979B1,"To a clean dry 600 mL Parr pressure reactor was charged 53.5 g (0.92 mol) of anhydrous potassium fluoride, 150 g of anhydrous diglyme and 150 g of chlorodifluoroacetic anhydride. With the reactor set at 80° C. and 92 psig (5500 torr), 123 g (0.820 mol) of hexafluoropropylene was charged over a 3 hour period at a tank pressure not exceeding 120 psig (7000 torr). Following reaction for ½ hour at 80° C., the reactor contents were allowed to cool and were distilled to obtain 180.6 g of crude material. Upon fractional distillation, acetic acid/KMnO4 treatment and refractionation of the crude material, 46.1 g (26% of theoretical yield) of (CF3)2CFC(O)CF2Cl, a clear colorless liquid, was obtained having a purity of 98.8% as determined by gas chromatography.",potassium fluoride | diglyme | chlorodifluoroacetic anhydride | hexafluoropropylene | crude material
US07402608B2,"The coupling of 3-isopropylamino-5-phenyl-thiophene-2-carboxylic acid methyl ester (63.3 mg, 0.23 mmol) and 5-methyl-3,6-dihydro-2H-pyran-2-carboxylic acid (40 mg, 0.28 mmol) using PPh3 (78.6 mg, 0.3 mmol) and NCS (39.9 mg, 0.3 mmol) furnished 3-[isopropyl-(5-methyl-3,6-dihydro-2H-pyran-2-carbonyl) -amino]-5-phenyl-thiophene-2-carboxylic acid methyl ester (60 mg, 65.3% yield). NMR 1H (CDCl3, 400 MHz, for major rotamer): 7.68-7.62 (m, 2H), 7.4-7.5 (m, 3H), 7.22 (s, 1H), 5.46 (m, 1H), 3.86 (s, 3H), 1.48 (s, 3H), 1.24 (d, 3H), 1.0 (d, 3H)","3-isopropylamino-5-phenyl-thiophene-2-carboxylic acid methyl ester | 5-methyl-3,6-dihydro-2H-pyran-2-carboxylic acid | PPh3 | NCS | 3-[isopropyl-(5-methyl-3,6-dihydro-2H-pyran-2-carbonyl) -amino]-5-phenyl-thiophene-2-carboxylic acid methyl ester"
US20100056523A1,"To a solution of the compound of intermediate VII (2.36 g, 8.40 mmol) in DMF (160 mL) was added anhydrous cesium carbonate (8.32 g, 25.0 mmol) and 1,1-dimethylethyl 2-(bromomethyl)-4-thiomorpholinecarboxylate (enantiomer E1) (2.50 g, 8.40 mmol). After stirring at ambient temperature for 4 h, sat NH4Cl was added and the reaction was extracted with EtOAc. The combined organic extracts were washed with water, brine and dried over sodium sulfate. The solvent was removed under reduced pressure and the residue subjected to flash chromatography (MeOH/CH2Cl2, silica gel) to give the 2.3 g of the desired compound contaminated with 1,1-dimethylethyl 7-{[2-(4-amino-1,2,5-oxadiazol-3-yl)-4-chloro-1-ethyl-1H-imidazo[4,5-c]pyridin-7-yl]oxy}tetrahydro-1,4-thiazepine-4(5H)-carboxylate. This was used without further purification in the next step. MS (ES+) m/z 496 (M+H)+.","intermediate VII | DMF | cesium carbonate | 1,1-dimethylethyl 2-(bromomethyl)-4-thiomorpholinecarboxylate | NH4Cl | EtOAc | water | brine | sodium sulfate | desired compound"
US07282511B2,"α-Phthalimidooxy-γ-butyrolactone (1.0 g, 4 mmol) was added to hydrochloric acid (1 M, 10 mL) at reflux. After 5 min. at reflux for 5 min and the reaction was cooled down on an ice bath and filtered. The filtrate was evaporated to dryness. Toluene was added and residual water removed azeotropic distillation. 0.75 g of the desired material was obtained.",α-Phthalimidooxy-γ-butyrolactone | hydrochloric acid | ice | Toluene | water | desired material
US06335360B1,"1-(N-t-Butoxycarbonyl-2(S)-aminobutyryl)-5-chloroindoline-2(S)-carboxylic acid (0.192 g, 0.5 mmol) and 2,2,2-trifluoroethylamine hydrochloride (0.205 g, 1.5 mmol) were dissolved in dried dichloromethane (5 ml) under nitrogen at 0° C., and triethylamine (0.63 ml, 4.5 mmol) was added followed by bis(2-oxo-3-oxazolidinyl)phosphinic chloride (0.382 g, 1.5 mmol). The temperature was allowed to rise to room temperature and the mixture was stirred at room temperature for 24 hours, then filtered. The filtrate was concentrated under vacuum to give a brown solid which was columned on silica gel using 7:3 petroleum spirit: ethyl acetate as eluent to provide a white solid.","1-(N-t-Butoxycarbonyl-2(S)-aminobutyryl)-5-chloroindoline-2(S)-carboxylic acid | 2,2,2-trifluoroethylamine hydrochloride | dichloromethane | nitrogen | triethylamine | bis(2-oxo-3-oxazolidinyl)phosphinic chloride | petroleum spirit | ethyl acetate"
US05958929,"A mixture of 1-cyclopentyl-3-ethyl-5-amino-1H-pyrazole-4-carboxamide (5.26 g, 23.7 mmol), 2-(ethoxycarbonylmethoxy)benzaldehyde (9.10 g, 47.3 mmol), p-toluenesulfonic acid (0.2 g) and xylenes (100 ml) was refluxed for 18 hours with the azeotropic removal of water. The solvent was removed in vacuo, and the residue was treated with ethanol and evaporated to dryness. The residue was partitioned between chloroform and 10% aqueous K2CO3, the layers were separated and the aqueous layer was extracted with chloroform (100 ml). The organic layers were combined, and concentrated to dryness. The residue was preloaded on silica gel and then was purified by column chromatography on silica gel eluting with hexanes (100%) to 20% ether/hexane to afford 3.74 g (38%) of 1-cyclopentyl-3-ethyl-6-[2-(ethoxycarbonylmethoxy)phenyl]pyrazolo[3,4-d]pyrimidin-4-one, m.p. 116-117° C.","1-cyclopentyl-3-ethyl-5-amino-1H-pyrazole-4-carboxamide | 2-(ethoxycarbonylmethoxy)benzaldehyde | p-toluenesulfonic acid | xylenes | water | ethanol | chloroform | K2CO3 | chloroform | silica gel | hexanes | ether/hexane | 1-cyclopentyl-3-ethyl-6-[2-(ethoxycarbonylmethoxy)phenyl]pyrazolo[3,4-d]pyrimidin-4-one"
