file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC10178429,"1-(2-Hydroxyphenyl)-5-oxopyrrolidine-3-carboxylic acid (1a). To a solution of itaconic acid (6.5 g, 50 mmol) in water (16 mL), o-aminophenol (4.91 g, 45 mmol) was added and the mixture was refluxed for 12 h, then cooled down, and the formed precipitate was filtered off, washed with water, and dried.  Pale brown solid, yield 74.4%, m.p. 178–179 °C (from water).  1H NMR (DMSO-d6, 400 MHz), δ: 2.56–2.72 (m, 2H, CH2CO), 3.34–3.42 (m, 1H, CH), 3.78–3.95 (m, 2H, NCH2), 6.80 (t, J = 7.5 Hz, 1H, Harom), 6.90 (d, J = 8.2 Hz, 1H, Harom), 7.10–7.24 (m, 2H, Harom), 9.56 (s, 1H, OH), 12.71 (s, 1H, COOH) ppm. 13C NMR (DMSO-d6, 101 MHz), δ: 33.71, 36.23, 50.96 (CH2CO, CH, NCH2), 116.80, 119.18, 125.50, 128.21, 128.30, 152.69 (Carom), 172.20, 174.37 (2C=O) ppm.  IR (KBr), νmax: 1633, 1737 (2CO); 3115 (OH) cm−1. ",1-(2-Hydroxyphenyl)-5-oxopyrrolidine-3-carboxylic acid,O=C(C(C1)CN(C2=CC=CC=C2O)C1=O)O,"1H NMR (DMSO-d6, 400 MHz), δ: 2.56–2.72 (m, 2H, CH2CO), 3.34–3.42 (m, 1H, CH), 3.78–3.95 (m, 2H, NCH2), 6.80 (t, J = 7.5 Hz, 1H, Harom), 6.90 (d, J = 8.2 Hz, 1H, Harom), 7.10–7.24 (m, 2H, Harom), 9.56 (s, 1H, OH), 12.71 (s, 1H, COOH) ppm","13C NMR (DMSO-d6, 101 MHz), δ: 33.71, 36.23, 50.96 (CH2CO, CH, NCH2), 116.80, 119.18, 125.50, 128.21, 128.30, 152.69 (Carom), 172.20, 174.37 (2C=O) ppm","DMSO-d6, 400 MHz","2.56–2.72, 3.34–3.42, 3.78–3.95, 6.80, 6.90, 7.10–7.24, 9.56, 12.71","DMSO-d6, 101 MHz","33.71, 36.23, 50.96, 116.80, 119.18, 125.50, 128.21, 128.30, 152.69, 172.20, 174.37"
PMC10178471,"4,8,14,18,23,26,28,31,32,35-Decakis-[(N-[2-dimethyl({ethoxycarbonyl[S-benzyl]methyl} aminocarbonylmethyl)ammonio]ethyl)aminocarbonylmethoxy]-pillar[5]arene decabromide (3): Yield: 0.56 g (80%). M.P. = 133–137 °C.  1H NMR (DMSO–d6, 400 MHz, 298 K): δ, ppm, J/Hz: 1.11 (t, 30H, CH3CH2O, 3JHH = 7.2), 2.88–3.01 (m, 20H, CHCH2Ph), 3.02–3.13 (m, 20H, NHCH2CH2N+), 3.20 (s, 60H, N+(CH3)2), 3.53–3.81 (m, 30H, NHCH2CH2N+, ArCH2Ar), 4.05 (q, 20H, CH3CH2O, 3JHH = 7.0), 4.19–4.27 (m, 10H, CHCH2Ph), 4.39–4.48 (m, 20H, ArOCH2), 4.51–4.62 (m, 20H, N+CH2C(O)), 6.85 (s, 10H, ArH), 7.18–7.33 (m, 50H, PhH), 8.45–8.50 (m, 10H, ArOCH2C(O)NH), 9.19–9.25 (m, 10H, C(O)NHCH). 13C NMR (DMSO-d6, 100 MHz, 298 K) δ, ppm: 13.9, 28.8, 36.6, 51.3, 60.7, 60.9, 62.8, 126.8, 128.4, 129.2, 136.6, 163.2, 168.8, 170.6.  IR (ν/cm−1): 1202 (C–O–C), 1527 (N–H), 1673 (C=O), 1734 (COO–Et), 3193 (N–H). ","4,8,14,18,23,26,28,31,32,35-Decakis-[(N-[2-dimethyl({ethoxycarbonyl[S-benzyl]methyl} aminocarbonylmethyl)ammonio]ethyl)aminocarbonylmethoxy]-pillar[5]arene decabromide",,"1H NMR (DMSO–d6, 400 MHz, 298 K): δ, ppm, J/Hz: 1.11 (t, 30H, CH3CH2O, 3JHH = 7.2), 2.88–3.01 (m, 20H, CHCH2Ph), 3.02–3.13 (m, 20H, NHCH2CH2N+), 3.20 (s, 60H, N+(CH3)2), 3.53–3.81 (m, 30H, NHCH2CH2N+, ArCH2Ar), 4.05 (q, 20H, CH3CH2O, 3JHH = 7.0), 4.19–4.27 (m, 10H, CHCH2Ph), 4.39–4.48 (m, 20H, ArOCH2), 4.51–4.62 (m, 20H, N+CH2C(O)), 6.85 (s, 10H, ArH), 7.18–7.33 (m, 50H, PhH), 8.45–8.50 (m, 10H, ArOCH2C(O)NH), 9.19–9.25 (m, 10H, C(O)NHCH)","13C NMR (DMSO-d6, 100 MHz, 298 K) δ, ppm: 13.9, 28.8, 36.6, 51.3, 60.7, 60.9, 62.8, 126.8, 128.4, 129.2, 136.6, 163.2, 168.8, 170.6","DMSO–d6, 400 MHz, 298 K","1.11, 2.88–3.01, 3.02–3.13, 3.20, 3.53–3.81, 4.05, 4.19–4.27, 4.39–4.48, 4.51–4.62, 6.85, 7.18–7.33, 8.45–8.50, 9.19–9.25","DMSO-d6, 100 MHz, 298 K","13.9, 28.8, 36.6, 51.3, 60.7, 60.9, 62.8, 126.8, 128.4, 129.2, 136.6, 163.2, 168.8, 170.6"
PMC10178506," 8-Bromo-2,3-dihydro-2-methyl-1H-chromeno[3,2-c]pyridine (2b). Yield 38%, brown crystals, m.p. = 137–138 °C. 1H NMR (600 MHz, CDCl3) δ (ppm): 2.40 (s, 3H), 3.18 (d, J = 4.1 Hz, 2H), 3.25 (d, J = 1.4 Hz, 2H), 5.08 (td, J = 4.2, 1.8 Hz, 1H), 5.98 (s, 1H), 6.64 (d, J = 8.6 Hz, 1H), 7.03 (d, J = 2.4 Hz, 1H), 7.15 (dd, J = 8.6, 2.4 Hz, 1H). 13C NMR (151 MHz, CDCl3) δ (ppm): 44.8, 53.7, 56.9, 98.6, 114.2, 116.5, 116.9, 123.6, 128.6, 129.6, 131.3, 147.6, 152.2. HRMS (MALDI+) m/z calcd for C13H12BrNO in form of [M + H]+ ion 278.0181, found: 278,0193. ","8-Bromo-2,3-dihydro-2-methyl-1H-chromeno[3,2-c]pyridine",CN1CC=C2C(C1)=CC3=C(O2)C=CC(Br)=C3,"1H NMR (600 MHz, CDCl3) δ (ppm): 2.40 (s, 3H), 3.18 (d, J = 4.1 Hz, 2H), 3.25 (d, J = 1.4 Hz, 2H), 5.08 (td, J = 4.2, 1.8 Hz, 1H), 5.98 (s, 1H), 6.64 (d, J = 8.6 Hz, 1H), 7.03 (d, J = 2.4 Hz, 1H), 7.15 (dd, J = 8.6, 2.4 Hz, 1H)","13C NMR (151 MHz, CDCl3) δ (ppm): 44.8, 53.7, 56.9, 98.6, 114.2, 116.5, 116.9, 123.6, 128.6, 129.6, 131.3, 147.6, 152.2","600 MHz, CDCl3","2.40, 3.18, 3.25, 5.08, 5.98, 6.64, 7.03, 7.15","151 MHz, CDCl3","44.8, 53.7, 56.9, 98.6, 114.2, 116.5, 116.9, 123.6, 128.6, 129.6, 131.3, 147.6, 152.2"
PMC10178769," N-(4-Chlorobenzyl)-1H-indole-2-carbohydrazide 4a: beige powder m.p. 233 °C (yield; 0.26 g, 56%); IR (KBr): ν (cm−1) 3348 (NH2asym.), 3280 (NH2sym.), 3061 (C-H, aromatic), 2950 (C-H, aliphatic), 1701 (C=O), 1560, 1163, 748; 1H NMR (500 MHz, DMSO-d6) ppm: 4.85 (s, 2H, NH2), 5.06 (s, 2H, CH2), 7.01–7.04 (m, 1H, Har), 7.17–7.20 (m, 1H, Har), 7.37 (d, 2H, J = 8.5 Hz, Har), 7.44 (d, 2H, J = 8.5 Hz, Har), 7.49 (d, 2H, J = 8 Hz, Har), 7.61 (d, 1H, J = 7.5 Hz, Har), 11.50 (s, 1H, NH-indole); 13C NMR (125 MHz, DMSO-d6) ppm: 54.0 (CH2), 112.8, 120.0, 122.1, 123.9, 127.4, 128.9, 130.4, 132.3, 136.3, 136.5, 162.7 (C=O); MS m/z (ESI): 297.8 [M − H]+; anal. calcd. For C16H14ClN3O: C, 64.11; H, 4.71; N, 14.02; found: C, 64.35; H, 4.70; N, 13.99. ",N-(4-Chlorobenzyl)-1H-indole-2-carbohydrazide,O=C(C(N1)=CC2=C1C=CC=C2)N(CC3=CC=C(Cl)C=C3)N,"1H NMR (500 MHz, DMSO-d6) ppm: 4.85 (s, 2H, NH2), 5.06 (s, 2H, CH2), 7.01–7.04 (m, 1H, Har), 7.17–7.20 (m, 1H, Har), 7.37 (d, 2H, J = 8.5 Hz, Har), 7.44 (d, 2H, J = 8.5 Hz, Har), 7.49 (d, 2H, J = 8 Hz, Har), 7.61 (d, 1H, J = 7.5 Hz, Har), 11.50 (s, 1H, NH-indole)","13C NMR (125 MHz, DMSO-d6) ppm: 54.0 (CH2), 112.8, 120.0, 122.1, 123.9, 127.4, 128.9, 130.4, 132.3, 136.3, 136.5, 162.7 (C=O)","500 MHz, DMSO-d6","4.85, 5.06, 7.01–7.04, 7.17–7.20, 7.37, 7.44, 7.49, 7.61, 11.50","125 MHz, DMSO-d6","54.0, 112.8, 120.0, 122.1, 123.9, 127.4, 128.9, 130.4, 132.3, 136.3, 136.5, 162.7"
PMC10179080,"1-(1-oxo-1-(4-(3-(trifluoromethyl)phenyl)piperazin-1-yl)propan-2-yl)pyrrolidin-2-one (KA-228) White solid. Yield: 88% (2.68 g); mp. 87.1–88.4 °C; TLC: Rf = 0.48 (S2); UPLC (purity: >99%): tR = 5.82 min. LC-MS (ESI): m/z calcd for C18H22F3N3O2 (M+H)+ (370.17), found 370.3. 1H NMR (500 MHz, CDCl3) δ 1.32 (d, J = 6.9 Hz, 3H), 1.96–2.09 (m, 2H), 2.28–2.48 (m, 2H), 2.96–3.17 (m, 2H), 3.25 (ddd, J = 8.8, 6.7, 3.0 Hz, 2H), 3.32–3.51 (m, 2H), 3.59–3.72 (m, 2H), 3.73–3.97 (m, 2H), 5.16 (q, J = 6.9 Hz, 1H), 7.03 (dd, J = 8.3, 2.3 Hz, 1H), 7.07 (s, 1H), 7.10 (d, J = 7.6 Hz, 1H), 7.35 (t, J = 8.0 Hz, 1H). 13C NMR (126 MHz, CDCl3) δ 14.8, 18.2, 31.0, 41.9, 43.3, 45.2, 46.1, 48.9, 49.5, 112.7 (q, J = 3.9 Hz), 116.8 (d, J = 3.8 Hz), 119.3 (d, J = 1.2 Hz), 124.2 (q, J = 272.4 Hz), 129.8, 131.7 (q, J = 31.8 Hz), 150.6, 169.1, 174.3. Anal. calcd for C18H22F3N3O2 (369.39): C: 58.53, H: 6.00, N: 11.38; Found C: 58.97, H: 6.11, N: 11.45.  3.2. In Silico Determination of Selected Physicochemical Descriptors ",1-(1-oxo-1-(4-(3-(trifluoromethyl)phenyl)piperazin-1-yl)propan-2-yl)pyrrolidin-2-one,O=C1N(C(C)C(N2CCN(C3=CC=CC(C(F)(F)F)=C3)CC2)=O)CCC1,"1H NMR (500 MHz, CDCl3) δ 1.32 (d, J = 6.9 Hz, 3H), 1.96–2.09 (m, 2H), 2.28–2.48 (m, 2H), 2.96–3.17 (m, 2H), 3.25 (ddd, J = 8.8, 6.7, 3.0 Hz, 2H), 3.32–3.51 (m, 2H), 3.59–3.72 (m, 2H), 3.73–3.97 (m, 2H), 5.16 (q, J = 6.9 Hz, 1H), 7.03 (dd, J = 8.3, 2.3 Hz, 1H), 7.07 (s, 1H), 7.10 (d, J = 7.6 Hz, 1H), 7.35 (t, J = 8.0 Hz, 1H)","13C NMR (126 MHz, CDCl3) δ 14.8, 18.2, 31.0, 41.9, 43.3, 45.2, 46.1, 48.9, 49.5, 112.7 (q, J = 3.9 Hz), 116.8 (d, J = 3.8 Hz), 119.3 (d, J = 1.2 Hz), 124.2 (q, J = 272.4 Hz), 129.8, 131.7 (q, J = 31.8 Hz), 150.6, 169.1, 174.3","500 MHz, CDCl3","1.32, 1.96–2.09, 2.28–2.48, 2.96–3.17, 3.25, 3.32–3.51, 3.59–3.72, 3.73–3.97, 5.16, 7.03, 7.07, 7.10, 7.35","126 MHz, CDCl3","14.8, 18.2, 31.0, 41.9, 43.3, 45.2, 46.1, 48.9, 49.5, 112.7, 116.8, 119.3, 124.2, 129.8, 131.7, 150.6, 169.1, 174.3"
PMC10179810,"4.2.7. (R)-6-(((Tert-butyldiphenylsilyl)oxy)methyl)-1-methyl-3-thioxopiperazin-2-one (12) Compound 11 (1 g, 2.5 mmol) was mixed with Lawesson reagent (0.51 g, 1.2 mmol, 0.5 eq) in THF (5 mL). The mixture was stirred for 6 h at rt. H2O (5 mL) was added. The aqueous layer was extracted with EA (5 mL × 3), and the combined organic layer was washed with brine (5 mL), dried with Na2SO4, and concentrated in vacuo. The crude product was purified using column chromatography (CH2Cl2/MeOH 200:1 to 100:1) and dried in vacuo to obtain a yellow solid of 842 mg. The yield was 81%. [α]D24 − 60.5 (c 0.20, CH3OH).1H NMR (400 MHz, DMSO-d6): δ 10.94 (d, J = 4.9 Hz, 1H), 7.65–7.27 (m, 10H), 3.80–3.49 (m, 4H), 3.44–3.33 (m, 1H), 2.89 (s, 3H), and 0.95 (s, 9H). 13C NMR (101 MHz, DMSO-d6): δ: 186.09, 156.44, 135.58, 132.69, 130.56, 128.58, 62.40, 57.73, 41.81, 35.28, 27.10, and 19.18. HRMS (ESI) m/z calcd for C22H29N2O2SSi+ [M + H]+: 413.1714, found: 413.1714. ",(R)-6-(((Tert-butyldiphenylsilyl)oxy)methyl)-1-methyl-3-thioxopiperazin-2-one,O=C1N(C)C(CO[Si](C2=CC=CC=C2)(C(C)(C)C)C3=CC=CC=C3)CNC1=S,"1H NMR (400 MHz, DMSO-d6): δ 10.94 (d, J = 4.9 Hz, 1H), 7.65–7.27 (m, 10H), 3.80–3.49 (m, 4H), 3.44–3.33 (m, 1H), 2.89 (s, 3H), and 0.95 (s, 9H)","13C NMR (101 MHz, DMSO-d6): δ: 186.09, 156.44, 135.58, 132.69, 130.56, 128.58, 62.40, 57.73, 41.81, 35.28, 27.10, and 19.18","400 MHz, DMSO-d6","10.94, 7.65–7.27, 3.80–3.49, 3.44–3.33, 2.89, 0.95","101 MHz, DMSO-d6","186.09, 156.44, 135.58, 132.69, 130.56, 128.58, 62.40, 57.73, 41.81, 35.28, 27.10, 19.18"
PMC10179843," (E)-1,3-Diphenylprop-2-en-1-ol (2): yield 97% (9.91 g), white crystals; mp 44–45 °C (lit. [22] 49 °C); 1H NMR (600 MHz, CDCl3) δ: 2.17 (s, 1H, OH), 5.39 (d, 1H, J = 6.5 Hz, H-1), 6.39 (dd, J = 15.9 and 6.5 Hz, H-2), 6.70 (d, J = 15.9 Hz, 1H, H-3), 7.21–7.46 (m, 10H, 2 x -C6H5); 13C NMR (150 MHz, CDCl3) δ: 75.21 (C-1), 126.46, 126.72, 127.19 and 128.66 (C-2′, C-3′, C-4′, C-5′, C-6′, C-2″, C-3″,C-4″, C-5″, and C-6″), 130.61 (C-3), 131.67 (C-2), 136.66 (C-1′), 142.92 (C-1″); IR (KBr, cm−1): 3350 (s), 3026 (m), 1492 (s), 1448 (s), 1319 (m), 1012 (s), 965 (s), 744 (s), 694 (s)  3.4.2. Claisen Rearrangement of Alcohol 2 ","(E)-1,3-Diphenylprop-2-en-1-ol",OC(C1=CC=CC=C1)/C=C/C2=CC=CC=C2,"1H NMR (600 MHz, CDCl3) δ: 2.17 (s, 1H, OH), 5.39 (d, 1H, J = 6.5 Hz, H-1), 6.39 (dd, J = 15.9 and 6.5 Hz, H-2), 6.70 (d, J = 15.9 Hz, 1H, H-3), 7.21–7.46 (m, 10H, 2 x -C6H5)","13C NMR (150 MHz, CDCl3) δ: 75.21 (C-1), 126.46, 126.72, 127.19 and 128.66 (C-2′, C-3′, C-4′, C-5′, C-6′, C-2″, C-3″,C-4″, C-5″, and C-6″), 130.61 (C-3), 131.67 (C-2), 136.66 (C-1′), 142.92 (C-1″)","600 MHz, CDCl3","2.17, 5.39, 6.39, 6.70, 7.21–7.46","150 MHz, CDCl3","75.21, 126.46, 126.72, 127.19  128.66, 130.61, 131.67, 136.66, 142.92"
PMC10179861,"The compound ((4-Fluoro-phenyl)-{2-[(1-phenyl-9H-β-carboline-3-carbonyl)-amino]-ethylamino}-methyl)-phosphonic acid dibutyl ester, named in this study as BCP-1, was synthesized from the reaction of N-(2-aminoethyl)-1-(phenyl)-β-carboline-3-carboxamide with 4-fluorobenzaldehyde and dibutyl phosphite (Figure 13), at the Chemistry Laboratory of the Maringá State University, according to procedure described by Oliveira [54]. A suspension of the intermediate N-(2-aminoethyl)-1-(phenyl)-β-carboline-3-carboxamide (0.330 g; 1.0 mmol) was prepared in acetonitrile (50 mL) as described by Baréa [55], to which 4-fluorobenzaldehyde (1.0 mmol) and dibutylphosphite (1.5 mmol) were added. The reaction mixture was refluxed for 48 h, and then the solvent was evaporated under vacuum. The amorphous solid formed was purified by chromatographic column (silica gel 60, 0.063–0.200 mm; EtOAc: MeOH, 1:1) to yield the compound BCP-1 (60% yield, Molecular mass (MM) of 630.28 g/mol, soluble in DMSO). Compound BCP-1 was characterized with the basis on their 1H and 13C NMR data. 1H NMR (300 MHz, CDCl3) δ ppm: 8.77 (s, H-4), 8.16 (d, J = 7.8 Hz, H-5), 7.36 (m, H-6), 7.20–7.49 (m, H-7, H-8), 9.21 (s, 9-NH), 8.01 (d, J = 7.5 Hz, H-2′/6′), 7.49–7.62 (m, H-3′/5′, H-4′), 9.08 (t, H = 6.0 Hz, NH-C=O), 7.49–7.62 (m, H-2′′/H-6′′), 6.95 (t, J = 8.8 Hz, H-3′′/5′′), 4.36 (d, JHP = 18.0 Hz, H-CP), 3.62 (m, CH2-NHC=O), 3.10 (m, -CH2NH), 3.75–4.10 (m, -CH2O), 1.27–1.72 (m, OCH2CH2CH2-), 0.63–0.96 (m, CH3). 13C NMR (75 MHz, CDCl3) δ ppm: 141.1 (C-1), 140.0 (C-3), 113.7 (C-4), 130.7 (C-4a), 122.2 (C-4b), 122.3 (C-5), 121.1 (C-6), 129.4 (C-7), 112.2 (C-8), 141.2 (C-8a), 134.8 (C-9a), 137.9 (C-1′), 122.3 (C-2′/6′), 129.3 (C-3′/5′), 128.5 (C-4′), 134.9 (C-1′′), 130.1 (C-2′′/6′′), 131.3 (C-3′′/5′′), 160.0 (C-4′′), 166.7 (C=O), 37.9 (CH2-NHC=O), 47.5 (-CH2NH), 58.7 (d, 1JCP = 151.5 Hz, H-CP), 65.7, 65.8 (d, 2JCP = 7.5 Hz, -CH2O), 32.5, 32.6 (OCH2CH2-), 18.7, 18.9-(OCH2CH2CH2-), 13.7, 13.8 (CH3).  4.3. Cell Lines and Cell Culture ",((4-Fluoro-phenyl)-{2-[(1-phenyl-9H-β-carboline-3-carbonyl)-amino]-ethylamino}-methyl)-phosphonic acid dibutyl ester,,"1H NMR (300 MHz, CDCl3) δ ppm: 8.77 (s, H-4), 8.16 (d, J = 7.8 Hz, H-5), 7.36 (m, H-6), 7.20–7.49 (m, H-7, H-8), 9.21 (s, 9-NH), 8.01 (d, J = 7.5 Hz, H-2′/6′), 7.49–7.62 (m, H-3′/5′, H-4′), 9.08 (t, H = 6.0 Hz, NH-C=O), 7.49–7.62 (m, H-2′′/H-6′′), 6.95 (t, J = 8.8 Hz, H-3′′/5′′), 4.36 (d, JHP = 18.0 Hz, H-CP), 3.62 (m, CH2-NHC=O), 3.10 (m, -CH2NH), 3.75–4.10 (m, -CH2O), 1.27–1.72 (m, OCH2CH2CH2-), 0.63–0.96 (m, CH3)","13C NMR (75 MHz, CDCl3) δ ppm: 141.1 (C-1), 140.0 (C-3), 113.7 (C-4), 130.7 (C-4a), 122.2 (C-4b), 122.3 (C-5), 121.1 (C-6), 129.4 (C-7), 112.2 (C-8), 141.2 (C-8a), 134.8 (C-9a), 137.9 (C-1′), 122.3 (C-2′/6′), 129.3 (C-3′/5′), 128.5 (C-4′), 134.9 (C-1′′), 130.1 (C-2′′/6′′), 131.3 (C-3′′/5′′), 160.0 (C-4′′), 166.7 (C=O), 37.9 (CH2-NHC=O), 47.5 (-CH2NH), 58.7 (d, 1JCP = 151.5 Hz, H-CP), 65.7, 65.8 (d, 2JCP = 7.5 Hz, -CH2O), 32.5, 32.6 (OCH2CH2-), 18.7, 18.9-(OCH2CH2CH2-), 13.7, 13.8 (CH3)","300 MHz, CDCl3","8.77, 8.16, 7.36, 7.20–7.49, 9.21, 8.01, 7.49–7.62, 9.08, 7.49–7.62, 6.95, 4.36, 3.62, 3.10, 3.75–4.10, 1.27–1.72, 0.63–0.96","75 MHz, CDCl3","141.1, 140.0, 113.7, 130.7, 122.2, 122.3, 121.1, 129.4, 112.2, 141.2, 134.8, 137.9, 122.3, 129.3, 128.5, 134.9, 130.1, 131.3, 160.0, 166.7, 37.9, 47.5, 58.7, 65.7, 65.8, 32.5, 32.6, 18.7, 18.9, 13.7, 13.8"
PMC10179955,"The synthesis pathway of compound 3: O-tert-butyldiphenylsilyl-(3-hydroxypropyl)oleate (Si-oleate) is shown in Scheme 1C.  1H-NMR (700 MHz, CDCl3) δ 7.72–7.69 (m, 4H), 7.46 (ddd, J = 8.9, 2.9, 1.5 Hz, 2H), 7.42 (ddd, J = 8.0, 4.4, 1.0 Hz, 4H), 5.45–5.34 (m, 2H), 4.27 (t, J = 6.4 Hz, 2H), 3.78 (t, J = 6.0 Hz, 2H), 2.32–2.25 (m, 2H), 2.08–2.03 (m, 4H), 1.91 (p, J = 6.2 Hz, 2H), 1.67–1.61 (m, 2H), 1.39–1.28 (m, 20H), 1.09 (s, 9H), 0.92 (t, J = 7.1 Hz, 3H) ppm (Supplementary Figure S1). 13C-NMR (176 MHz, CDCl3) δ 173.8, 135.6, 133.7, 130.0, 129.8, 129.6, 127.7, 61.2, 60.3, 34.3, 31.9, 31.7, 29.8, 29.7, 29.5, 29.3, 29.3, 29.2, 29.2, 29.1, 27.3, 27.2, 26.9, 25.0, 22.7, 19.2, 14.1 ppm (Figure 3). ",O-tert-butyldiphenylsilyl-(3-hydroxypropyl)oleate,CCCCCCCC/C=C\CCCCCCC(CCCO)C(O[Si](C1=CC=CC=C1)(C(C)(C)C)C2=CC=CC=C2)=O,"1H-NMR (700 MHz, CDCl3) δ 7.72–7.69 (m, 4H), 7.46 (ddd, J = 8.9, 2.9, 1.5 Hz, 2H), 7.42 (ddd, J = 8.0, 4.4, 1.0 Hz, 4H), 5.45–5.34 (m, 2H), 4.27 (t, J = 6.4 Hz, 2H), 3.78 (t, J = 6.0 Hz, 2H), 2.32–2.25 (m, 2H), 2.08–2.03 (m, 4H), 1.91 (p, J = 6.2 Hz, 2H), 1.67–1.61 (m, 2H), 1.39–1.28 (m, 20H), 1.09 (s, 9H), 0.92 (t, J = 7.1 Hz, 3H) ppm (Supplementary Figure S1)","13C-NMR (176 MHz, CDCl3) δ 173.8, 135.6, 133.7, 130.0, 129.8, 129.6, 127.7, 61.2, 60.3, 34.3, 31.9, 31.7, 29.8, 29.7, 29.5, 29.3, 29.3, 29.2, 29.2, 29.1, 27.3, 27.2, 26.9, 25.0, 22.7, 19.2, 14.1 ppm (Figure 3)","700 MHz, CDCl3","7.72–7.69, 7.46, 7.42, 5.45–5.34, 4.27, 3.78, 2.32–2.25, 2.08–2.03, 1.91, 1.67–1.61, 1.39–1.28, 1.09, 0.92","176 MHz, CDCl3","173.8, 135.6, 133.7, 130.0, 129.8, 129.6, 127.7, 61.2, 60.3, 34.3, 31.9, 31.7, 29.8, 29.7, 29.5, 29.3, 29.3, 29.2, 29.2, 29.1, 27.3, 27.2, 26.9, 25.0, 22.7, 19.2, 14.1"
PMC10180063," (2-Methyl-5,6-dihydropyrazolo[5,1-a]isoquinolin-1-yl)(phenyl)methanone (4at). Following the general procedure; flash chromatography (EtOAc:hexane = 2:3, 18 mg, yield 64%), white solid: m.p. 75–77 °C; 1H NMR (400 MHz, CDCl3) δ 7.89–7.79 (m, 2H), 7.58–7.49 (m, 1H), 7.44–7.37 (m, 2H), 7.36–7.31 (m, 1H), 7.26–7.17 (m, 2H), 7.04 (td, J = 7.6, 1.5 Hz, 1H), 4.32 (t, J = 6.9 Hz, 2H), 3.22 (t, J = 6.8 Hz, 2H), 2.19 (s, 3H); 13C NMR (100 MHz, CDCl3) δ 193.1, 149.4, 139.5, 139.0, 133.08, 133.06, 129.8, 128.9, 128.7, 128.2, 127.2, 127.0, 126.0, 116.1, 46.4, 29.5, 13.7; IR (neat) 2972, 2901, 1612, 1596, 1578, 1531, 1487, 1477, 1423, 1394, 1349, 1340, 1314, 1276, 1254, 1195, 1137, 1026 cm−1; HRMS (EI) m/z calcd for [M]+ C19H16N2O: 288.1263, found: 288.1260. ","2-Methyl-5,6-dihydropyrazolo[5,1-a]isoquinolin-1-yl)(phenyl)methanone",,"1H NMR (400 MHz, CDCl3) δ 7.89–7.79 (m, 2H), 7.58–7.49 (m, 1H), 7.44–7.37 (m, 2H), 7.36–7.31 (m, 1H), 7.26–7.17 (m, 2H), 7.04 (td, J = 7.6, 1.5 Hz, 1H), 4.32 (t, J = 6.9 Hz, 2H), 3.22 (t, J = 6.8 Hz, 2H), 2.19 (s, 3H)","13C NMR (100 MHz, CDCl3) δ 193.1, 149.4, 139.5, 139.0, 133.08, 133.06, 129.8, 128.9, 128.7, 128.2, 127.2, 127.0, 126.0, 116.1, 46.4, 29.5, 13.7","400 MHz, CDCl3","7.89–7.79, 7.58–7.49, 7.44–7.37, 7.36–7.31, 7.26–7.17, 7.04, 4.32, 3.22, 2.19","100 MHz, CDCl3","193.1, 149.4, 139.5, 139.0, 133.08, 133.06, 129.8, 128.9, 128.7, 128.2, 127.2, 127.0, 126.0, 116.1, 46.4, 29.5, 13.7"
PMC10180076,"2-Amino-6-cyano-1-hexylbenzimidazole 24 Compound 24 was prepared from 16 (0.03 g, 1.4 mmol) and BrCN (0.14 g, 1.4 mmol) to to yield 0.28 g (83%) of grey powder. m.p. 215–220 °C; 1H NMR (600 MHz, DMSO-d6) (δ/ppm): 7.49 (s, 1H, Harom), 7.33–7,28 (m, 2H, Harom), 6.84 (s, 1H, Harom), 4.01 (t, 2H, J = 7.18 Hz, CH2), 1.63–1.58 (m, 2H, CH2), 1.27–1.22 (m, 6H, CH2), 0.83 (t, 3H, J = 6.68 Hz, CH3); 13C NMR (151 MHz, DMSO-d6): δ/ppm = 157.1, 143.2, 138.3, 121.2, 102.5, 42.1, 31.4, 28.7, 26.1, 22.5; Anal. Calcd. for C14H18N4: C, 69.39; H, 7.49; N, 23.12. Found: C, 69.45; H, 7.40; N, 23.07%.  4.2.4. General Method for Preparation of Schiff Bases 28–45 ",2-Amino-6-cyano-1-hexylbenzimidazole,CCCCCCN1C2=CC(C#N)=CC=C2N=C1N,"1H NMR (600 MHz, DMSO-d6) (δ/ppm): 7.49 (s, 1H, Harom), 7.33–7,28 (m, 2H, Harom), 6.84 (s, 1H, Harom), 4.01 (t, 2H, J = 7.18 Hz, CH2), 1.63–1.58 (m, 2H, CH2), 1.27–1.22 (m, 6H, CH2), 0.83 (t, 3H, J = 6.68 Hz, CH3)","13C NMR (151 MHz, DMSO-d6): δ/ppm = 157.1, 143.2, 138.3, 121.2, 102.5, 42.1, 31.4, 28.7, 26.1, 22.5","600 MHz, DMSO-d6","7.49, 7.33–7, 28, 6.84, 4.01, 1.63–1.58, 1.27–1.22, 0.83","151 MHz, DMSO-d6","157.1, 143.2, 138.3, 121.2, 102.5, 42.1, 31.4, 28.7, 26.1, 22.5"
