paragraph,task_name,output
"Paragraph_2_linker_amount:Synthesis of IRMOF-18, Zn4O(TMBDC)3 2,3,5,6-tetramethylbenzene-1,4-dicarboxylic acid (1.2 g, 5.4 mmol, Chem Service) and zinc nitrate hexahydrate (12 g, 40 mmol, Aldrich) were dissolved in 600 mL of N,N diethylformamide (BASF) with stirring and distributed into six large glass crystallization dishes. The covered dishes were heated for 48 hr at 70 °C, during which time a white polycrystalline solid formed on the surface of the vessel. After removal from the oven, the mother liquor was decanted and the solid was washed with N,N-dimethylformamide to remove unreacted material. The vessels were then filled with 100 mL of chloroform (Fisher), immersing the product. This solvent volume was replaced after 4 hr and allowed to sit for 16 hr before replacing the solvent a second time. After immersion for another 24 hr, the solids were scraped off the surface of the vessel and filtered. The guest chloroform was removed under vacuum (<10-3 Torr) to yield the porous material (1.3 g, 77 % yield). The composition was confirmed as Zn4O13C36H36 by elemental analysis: (% calculated, found) C: 46.1, 46.1, H: 3.87, 3.86, Zn: 27.9, 25.4. The powder X-ray diffraction pattern (Bruker AXS D8 Advance diffractometer, Bragg-Brentano geometry, Cu Kα radiation) of the porous form matches that calculated from the single crystal structure determination. The bands in the FT IR spectrum (Perkin Elmer Spectrum BX, KBr pellet, 4000-400 cm-1) are consistent with the organic module: 3428 (br), 2987 (m), 2953 (m), 2927 (m), 2867 (m), 1545 (s), 1443 (s), 1386 (m) 1369 (m), 1234 (m), 1051 (w), 1023 (w), 871 (w), 846 (w), 699 (m), 516 (m), 498 (m).",Paragraph_2_linker_amount,"1.2 g, 5.4 mmol"
"Paragraph_2_linker_amount:5. Synthesis and characterization of NU-1100. 13 mg (40.3 μmol ) of ZrOCl2x8H2O and 900 mg (7.4 mmol) of benzoic acid were dissolved in 5 ml of DMF in a 6 dram vial and heated at 80 ?C for 30 min. Then the solution was cooled to room temperature (RT) and 15 mg (19.3 μmol) of LH4 were added and sonicated for 15 min. After 2 h soaking at RT the mixture was placed into an oven at 120 °C for 4 days. Then the solution was decanted and crystals werewashed with fresh DMF repeating the procedure 4 times followed by washing with acetone (4 times). Finally, crystals were soaked in acetone overnight, filtered and dried under dynamic vacuum at 120 °C to yield 7 mg of activated NU-1100. The procedure was repeated using 50 identical vials to get sufficient amount for further characterization.",Paragraph_2_linker_amount,"15 mg, 19.3 μmol"
"Paragraph_2_linker_amount:Synthesis Concerning MIL-100, due to the presence of significant amount of metallic chromium during the synthesis conditions reported previously,[1] another synthetic route involving chromium(VI) oxide was developed. To 0.5 g of chromium (VI) oxide CrO3, 1,05 g of trimesic acid, 1.0 ml of a 5 M hydrofluorohydric solution and 24 ml of de-ionized water were added and stirred a few minutes at room temperature. The slurry was then introduced in a Teflon-line Paar hydrothermal bomb and set four days at 220 °C. The resulting green solid was washed with de-ionized water and acetone and dried at room temperature under air atmosphere.",Paragraph_2_linker_amount,1.05 g
"Paragraph_2_linker_amount:MOF-303, Al(OH)(PZDC). The synthesis of MOF-303 was adopted from our previous reports22,34. In a 200 L glass re-action vessel equipped with a heating jacket, a mixture of H2PZDC·H2O (3.48 kg, 20 mol) and NaOH (2.4 kg, 60 mol) was dissolved in 38 L deionized water. The resulting solution was stirred for 60 minutes until all the solids were completely dissolved and the solution cooled down to room temperature. Next, in a 20 L beaker, AlCl3·6H2O (4.82 kg, 20 mol) was dis-solved in 12 L deionized water and transferred to a 15 L glass material-feeding funnel. The 12 L aluminum chloride solution was slowly added to the 38 L linker solution in the vessel at a rate of 6 L per hour with vigorous stirring. The total addition time lasted 2 hours, and the white precipitate formed during the addition. Afterward, the temperature of the heating jacket was set to 120 °C, thus heating the reaction mixture to 100 °C. After refluxing for 6 hours and letting the reaction mixture cool down to 60 °C, the white solid product was collected in a 20 L filtration funnel. For purification, the white powder was subsequently redispersed by stirring in 15 L aqueous 70% EtOH (v/v) solution, filtered off, and washed again with 30 L anhydrous EtOH at room temperature, followed by filtration and drying under air overnight. The obtained white powder was placed in a 120 °C oven for 48 hours to yield the pure and desolvated product (3.61 kg, 91% based on the linker).",Paragraph_2_linker_amount,"3.48 kg, 20 mol"
"Paragraph_2_linker_amount:CAU-23, Al(OH)(TDC). In a 200 L glass reaction vessel equipped with a heating jacket, a mixture of H2TDC (3.44 kg, 20 mol) and NaOH (2.4 kg, 60 mol) was dissolved in 38 L deionized water. The resulting solution was stirred for 60 minutes until all the solids were completely dissolved and the solution cooled down to room temperature. Next, in a 20 L beaker, AlCl3·6H2O (4.82 kg, 20 mol) was dissolved in 12 L deionized water and transferred to a 15 L glass material-feeding funnel. The 12 L aluminum chloride solution was slowly added to the 38 L linker solution in the vessel at a rate of 6 L per hour with vigorous stirring. The total addition time lasted 2 hours, and the white precipitate formed during the addition. Afterward, the temperature of the heating jacket was set to 120 °C, thus heating the reaction mixture to 100 °C. After refluxing for 6 hours and letting the reaction mixture cool down to 60 °C, the white solid product was collected in a 20 L filtration funnel. For purification, the white powder was subsequently redispersed by stirring in 15 L aqueous 70% EtOH (v/v) solution, filtered off, and washed again with 30 L anhydrous EtOH at room temperature, followed by filtration and drying under air overnight. The obtained white powder 2340001.indd  33/6/2023  8:42:08 AM4MOLECULAR FRONTIERS JOURNAL l Volume 7 l Supplementary Issue on Water l 2023? The Author(s)was placed in a 120 °C oven for 48 hours to yield the pure and desolvated product (3.50 kg, 84% based on the linker).",Paragraph_2_linker_amount,"3.44 kg, 20 mol"
"Paragraph_2_linker_amount:MIL-160, Al(OH)(FDC). In a 200 L glass reaction ves-sel equipped with a heating jacket, a mixture of H2FDC (3.12 kg, 20 mol) and NaOH (2.4 kg, 60 mol) was dissolved in 40 L deionized water. The resulting solution was stirred for 60 minutes until all the solids were completely dissolved and the solution cooled down to room temperature. Next, in a 20 L beaker, AlCl3·6H2O (4.82 kg, 20 mol) was dissolved in 10 L deionized water and transferred to a 15 L glass ma-terial-feeding funnel. The 10 L aluminum chloride solution was slowly added to 40 L linker solution in the vessel at a rate of 5 L per hour with vigorous stirring. The total addition time lasted 2 hours, and the white precipitate formed during the addition. Afterward, the temperature of the heating jacket was set to 120 °C, thus heating the reaction mixture to 100 °C. After refluxing for 6 hours and letting the reaction mixture cool down to 60 °C, the white solid product was collected in a 20 L filtration funnel. For purification, the white powder was subsequently redispersed by stirring in 15 L aqueous 70% EtOH (v/v) solution, filtered off, and washed again with 30 L anhydrous EtOH at room temperature, followed by filtration and drying under air overnight. The obtained white powder was placed in a 120 °C oven for 48 hours to yield the pure and desolvated product (3.64 kg, 92% based on the linker).",Paragraph_2_linker_amount,"3.12 kg, 20 mol"
"Paragraph_2_linker_amount:MOF-313, Al(OH)(2,5-PylDC). In a 1 L glass round bot-tom flask, a mixture of H2PylDC (31 g, 0.2 mol) and NaOH (24 g, 0.6 mol) was dissolved in 0.4 L deionized water. The resulting solution was stirred for 10 minutes until all the sol-ids were completely dissolved. Next, AlCl3·6H2O (48.2 g, 0.2 mol) was dissolved in 0.1 L deionized water and added to the round bottom flask dropwise with vigorous stirring. The total addition time lasted 2 hours, and the white precipitate formed during the addition. Afterward, the reaction mixture was heated to 120 °C. After refluxing for 6 hours and letting the reaction mixture cool down to room temperature, the white solid product was collected by centrifugation. For purification, the white powder was washed twice with deionized water and subsequently washed three times with EtOH. The white solid was air-dried overnight. Full activation of the MOF was conducted in vacuo at 120 °C for 24 hours, yielding pure and desolvated product (38 g, 96% based on the linker).",Paragraph_2_linker_amount,"31 g, 0.2 mol"
"Paragraph_2_linker_amount:Al-fumarate, Al(OH)(Fum). In a 200 L glass reaction ves-sel equipped with a heating jacket, a mixture of fumaric acid (2.32 kg, 20 mol) and NaOH (2.4 kg, 60 mol) was dissolved in 26 L deionized water. The resulting solution was stirred for 60 minutes until all the solids were completely dissolved and the solution cooled down to room temperature. Next, AlCl3·6H2O (4.82 kg, 20 mol) was dissolved in 24 L deionized water and divided into two equal portions. The first portion (12 L) was transferred to a 15 L glass material-feeding funnel and subsequently added to the 26 L linker solution in the vessel slowly at a rate of 12 L per hour with vigorous stirring. The procedure was then repeated for the second portion of the aluminum chloride solution. The total addition time lasted for 2 hours, and the white precipitate formed during the addition. Afterward, the temperature of the heating jacket was set to 110°C, thus heating the reaction mixture to 100 °C. After re-fluxing for 6 hours and letting the reaction mixture cool down to room temperature, the white solid product was collected in a 20 L filtration funnel. For purification, the white powder was subsequently redispersed by stirring in 15 L aqueous 70% EtOH (v/v) solution, filtered off, and washed again with 30 L anhydrous EtOH at room temperature, followed by filtration and drying in air overnight. The obtained white powder was placed in a 120°C oven for 48 hours to yield the pure and des-olvated product (2.97 kg, 94% based on the linker).",Paragraph_2_linker_amount,"2.32 kg, 20 mol"
"Paragraph_2_linker_amount:CAU-10, Al(OH)(IPA). In a 200 L glass reaction vessel equipped with a heating jacket, a mixture of isophthalic acid (3.32 kg, 20 mol) and NaOH (2.4 kg, 60 mol) was dissolved in 26 L deionized water. The resulting solution was stirred for 60 minutes until all the solids were completely dissolved and the solution cooled down to room temperature. Next, Al2(SO4)3·18H2O (6.67 kg, 10 mol) was dissolved in 24 L deionized water and divided into two equal portions. The first portion (12 L) was transferred to a 15 L glass material-feeding funnel and subsequently added to the 26 L linker solution in the vessel slowly at a rate of 12 L per hour with vigorous stir-ring. The procedure was then repeated for the second portion of the aluminum sulfate solution. The total addition time lasted 2 hours, and the white precipitate formed during the addition. Afterward, the temperature of the heating jacket was set to 130°C, thus heating the reaction mixture to 100 °C. After re-fluxing for 6 hours and letting the reaction mixture cool down to room temperature, the white solid product was collected in a 20 L filtration funnel. For purification, the white powder was subsequently redispersed by stirring in 15 L deionized water, filtered off, and washed again with 3 x 15 L anhydrous EtOH at room temperature, followed by filtration and drying in air overnight. The obtained white powder was placed in a 120°C oven for 48 hours to yield the pure and desolvated product (3.81 kg, 92% based on the linker).",Paragraph_2_linker_amount,"3.32 kg, 20 mol"
"Paragraph_2_linker_amount:MOF-177-B, Zn4O(BTB-NH2)2A mixture of the acid form of B (12 mg, 0.025 mmol) and Zn(NO3)2·6H2O (63 mg, 0.22 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 85 °C for 48 h. Yellow block-shaped crystals were isolated and washed with DEF (3 x 5 mL). To yield guest-free material, the as-synthesized washed sample was fully exchanged with anhydrous DMF (3 x 10 mL for 3 days), followed with anhydrous acetone (3 x 10 mL for 3 days), and finally activated by the SCD method. EA for the activated sample of MOF-177-B: Calcd for Zn4C54H42N6O13 = Zn4O(BTB-NH2)2: C, 52.37; H, 2.93; N, 6.79%. Found: C, 50.12; H, 3.36; N, 5.57%.",Paragraph_2_linker_amount,"12 mg, 0.025 mmol"
"Paragraph_2_linker_amount:MOF-177-D, Zn4O(BTB-OCH3)2A mixture of the acid form of D (53 mg, 0.10 mmol) and Zn(NO3)2·6H2O (250 mg, 0.840 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 20 h. Colorless block-shaped crystals were isolated and washed with DEF (3 x 5 mL). To yield guest-free material, the as-synthesized sample was fully exchanged with chloroform (3 x 10 mL for 3 days) and further activated by the conventional method. EA for the activated sample of MOF-177-D: Calcd for Zn4C60H42O19 = Zn4O(BTB-OCH3)2: C, 54.24; H, 3.19%; Found: C, 52.67; H, 2.59; N, < 0.2%.",Paragraph_2_linker_amount,"53 mg, 0.10 mmol"
"Paragraph_2_linker_amount:MOF-177-E, Zn4O(BTB-OC7H7)2A mixture of the acid form of E (76 mg, 0.10 mmol) and Zn(NO3)2·6H2O (250 mg, 0.840 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 20 h. Colorless block-shaped crystals were isolated and washed with DEF (3 x 5 mL). EA for the as-synthesized sample of MOF-177-E: Calcd for Zn4C161H209N13O32 = Zn4O(BTB-OC7H7)2·(DEF)13: C, 62.38; H, 6.80; N, 5.87%. Found: C, 61.52; H, 6.93; N, 5.98%.",Paragraph_2_linker_amount,"76 mg, 0.10 mmol"
"Paragraph_2_linker_amount:MOF-177-F, Zn4O(BTB-F2)2A mixture of the acid form of F (27 mg, 0.050 mmol) and Zn(NO3)2·6H2O (125 mg, 0.420 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 48 h. Colorless block-shaped crystals were isolated and washed with DEF (3 x 5 mL). To yield guest-free material, the as-synthesized sample was fully exchanged with anhydrous dichloromethane (3 x 10 mL for 3 days) and further activated by the conventional method. EA for the activated MOF-177-F: Calcd for Zn4C54H18O13F12 = Zn4O(BTB-F2)2: C, 47.54; H, 1.33%. Found: C, 47.03; H, 0.91; N, < 0.2%.",Paragraph_2_linker_amount,"27 mg, 0.050 mmol"
"Paragraph_2_linker_amount:MOF-177-G, Zn4O(BTB-C4H4)2A mixture of the acid form of G (30 mg, 0.050 mmol) and Zn(NO3)2·6H2O (125 mg, 0.420 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 48 h. Colorless block-shaped crystals were isolated and washed with DEF (3 × 5 mL for 3 days). EA for the as-synthesized sample of MOF-177-G: Calcd for Zn4C158H218N16O29 = Zn4O(BTB-C4H4)2·(DEF)16: C, 61.87; H, 7.16; N, 7.31%. Found: C, 60.36; H, 7.42; N, 7.59%.",Paragraph_2_linker_amount,"30 mg, 0.050 mmol"
"Paragraph_2_linker_amount:MOF-177-H, Zn4O(BTB-F)2A mixture of the acid form of H (30 mg, 0.050 mmol) and Zn(NO3)2·6H2O (125 mg, 0.420 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 48 h. Colorless block-shaped crystals were isolated and washed with DEF (3 × 5 mL for 3 days). EA for the as-synthesized sample of MOF-177-H: Calcd for Zn4C129H189N15O28F6 = Zn4O(BTB-F)2·(DEF)15: C, 55.86; H, 6.87; N, 7.58%. Found: C, 54.71; H, 6.60; N, 7.63%.",Paragraph_2_linker_amount,"30 mg, 0.050 mmol"
"Paragraph_2_linker_amount:MOF-177-I, Zn4O(BTB-CH3)2A mixture of the acid form of I (24 mg, 0.050 mmol) and Zn(NO3)2·6H2O (125 mg, 0.420 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 48 h. Colorless block-shaped crystals were isolated and washed with DEF (3 × 5 mL). To yield guest-free material, the as-synthesized sample was fully exchanged with anhydrous dichloromethane (3 × 10 mL for 3 days) and further activated by the conventional method. EA for the activated MOF-177-I: Calcd for Zn4C60H42O13 = Zn4O(BTB-CH3)2: C, 58.47; H, 3.43%. Found: C, 56.12; H, 2.73; N, < 0.2%.",Paragraph_2_linker_amount,"24 mg, 0.050 mmol"
"Paragraph_2_linker_amount:MOF-177-J, Zn4O(BTB-mNH2)2A mixture of the acid form of J (44 mg, 0.090 mmol) and Zn(NO3)2·6H2O (200 mg, 0.672 mmol) was dissolved in a mixture of DMF/NMP/EtOH (7.5 mL/7.5 mL/1.5 mL) in a 20 mL vial, which was heated at 95 °C for 24 h. Yellow hexagonal plate crystals were isolated and washed with DMF (3 × 5 mL). EA for the activated sample of MOF-177-J: Calcd for Zn4C54H42N6O13 = Zn4O(BTB-mNH2)2: C, 52.37; H, 2.93; N, 6.79%. Found: C, 51.63; H, 3.05; N, 6.75%.",Paragraph_2_linker_amount,"44 mg, 0.090 mmol"
"Paragraph_2_linker_amount:MOF-177-K, Zn4O(BTB-C4H4/NH2)2A mixture of the acid form of K (25 mg, 0.050 mmol) and Zn(NO3)2·6H2O (125 mg, 0.420 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 48 h. Yellow block-shaped crystals were isolated and washed with DEF (3 × 5 mL).",Paragraph_2_linker_amount,"25 mg, 0.050 mmol"
"Paragraph_2_linker_amount:MOF-155-F, Zn4O(BTB-F2)2A mixture of the acid form of F (54 mg, 0.10 mmol) and Zn(NO3)2·6H2O (250 mg, 0.840 mmol) was dissolved in 10 mL of DEF in a 20 mL vial, which was heated at 85 °C for 48 h. Colorless cubic-shaped crystals were isolated and washed with DEF (3 × 5 mL).",Paragraph_2_linker_amount,"54 mg, 0.10 mmol"
"Paragraph_2_linker_amount:MOF-155-J, Zn4O(BTB-mNH2)2A mixture of the acid form of J (54 mg, 0.10 mmol) and Zn(NO3)2·6H2O (250 mg, 0.840 mmol) was dissolved in 10 mL of DMF in a 20 mL vial, which was heated at 85 °C for 48 h. Colorless cubic-shaped crystals were isolated as a byproduct of MOF-177-J.",Paragraph_2_linker_amount,"54 mg, 0.10 mmol"
"Paragraph_2_linker_amount:MOF-156-J, Zn4O(BTB-mNH2)2. A mixture of the acid form of J (43.5 mg, 0.090 mmol) and Zn(NO3)2·6H2O (200 mg, 0.672 mmol) was dissolved in DEF/MeOH (15 mL/1.5 mL) in a 20 mL vial, which was heated at 95 °C for 24 h. Yellow rod-shaped crystals were isolated and washed with DMF (3 × 20 mL). EA for the activated sample of MOF-156-J: Calcd for Zn4C54H42N6O13 = Zn4O(BTB-mNH2)2: C, 52.37; H, 2.93; N, 6.79%. Found: C, 51.66; H, 2.96; N, 6.57%.",Paragraph_2_linker_amount,"43.5 mg, 0.090 mmol"
"Paragraph_2_linker_amount:MTV-MOF-177-AF2, Zn4O(BTB)1.21(BTB-F2)0.79. A mixture of theacid form of A (13 mg, 0.030 mmol), the acid form of F (38 mg, 0.070mmol), and Zn(NO3)2·6H2O (250 mg, 0.840 mmol) was dissolved in10 mL of DEF in a 20 mL vial, which was heated at 100 °C for 24 h.Colorless block-shaped crystals were isolated and washed with DEF (3x 5 mL). EA for the as-synthesized sample of MOF-177-AF2: Calcdfor Zn4C124H179.26N15O27F4.74 = Zn4O(BTB)1.21(BTB-F2)0.79·(DEF)14:Calcd C, 56.21; H, 6.82; N, 7.40%. Found: C, 55.09; H, 7.44; N,7.70%. To yield guest-free material, MOF-177-AF2 was fullyexchanged with anhydrous acetone (3 × 10 mL for 3 days) andfurther activated by the SCD method.",Paragraph_2_linker_amount,"13 mg, 0.030 mmol | 38 mg, 0.070 mmol"
