input,output,bio_label
"However , when 1 was reacted with cinnamyl bromide the ( cid : 240 ) - facial selectivity changed , giving <Prod*12*Prod> as the major product isolated in 54 % yield.","However , when <Reactants*1*Reactants> was reacted with <Reactants*cinnamyl bromide*Reactants> the ( cid : 240 ) - facial selectivity changed , giving <Prod*12*Prod> as the major product isolated in <Yield*54 %*Yield> yield.","['O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
"As shown in Scheme 1 , the reaction of the [Et2C2B4H4]2- dianion with TiCl4(PMe3)2 13 in toluene affords <Prod*1*Prod> as a red solid in 46 % yield , characterized by 1H , 13C , 11B , and 31P NMR spectroscopy and elemental analysis.","As shown in Scheme 1 , the reaction of the <Reactants*[Et2C2B4H4]2-*Reactants> dianion with <Reactants*TiCl4(PMe3)2*Reactants> <Reactants*13*Reactants> in <Solvent*toluene*Solvent> affords <Prod*1*Prod> as a red solid in <Yield*46 %*Yield> yield , characterized by 1H , 13C , 11B , and 31P NMR spectroscopy and elemental analysis.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'B-Reactants', 'B-Reactants', 'O', 'B-Solvent', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"To our delight , oxidation of 9 with freshly prepared Fétizon reagent in reﬂuxing benzene produced the desired target lactone (+)-iresin ( <Prod*4*Prod> ) chemoselectively in 78 % yield , along with aldehyde 11 in 14 % yield.","To our delight , <Reaction*oxidation*Reaction> of <Reactants*9*Reactants> with freshly prepared <Catalyst_Reagents*Fétizon*Catalyst_Reagents> reagent in <Temperature*reﬂuxing*Temperature> <Solvent*benzene*Solvent> produced the desired target lactone (+)-iresin ( <Prod*4*Prod> ) chemoselectively in <Yield*78 %*Yield> yield , along with aldehyde 11 in <Yield*14 %*Yield> yield.","['O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'B-Temperature', 'B-Solvent', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
"To our delight , oxidation of 9 with freshly prepared Fétizon reagent in reﬂuxing benzene produced the desired target lactone (+)-iresin ( 4 ) chemoselectively in 78 % yield , along with aldehyde <Prod*11*Prod> in 14 % yield.","To our delight , <Reaction*oxidation*Reaction> of <Reactants*9*Reactants> with freshly prepared <Catalyst_Reagents*Fétizon*Catalyst_Reagents> reagent in <Temperature*reﬂuxing*Temperature> <Solvent*benzene*Solvent> produced the desired target lactone (+)-iresin ( 4 ) chemoselectively in <Yield*78 %*Yield> yield , along with aldehyde <Prod*11*Prod> in <Yield*14 %*Yield> yield.","['O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'B-Temperature', 'B-Solvent', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O']"
Reduction of 11 with NaBH4 at 0 ° C in methanol gave (+)-iresin ( <Prod*4*Prod> ) in 86 % yield.,<Reaction*Reduction*Reaction> of <Reactants*11*Reactants> with <Catalyst_Reagents*NaBH4*Catalyst_Reagents> at <Temperature*0 ° C*Temperature> in <Solvent*methanol*Solvent> gave (+)-iresin ( <Prod*4*Prod> ) in <Yield*86 %*Yield> yield.,"['B-Reaction', 'O', 'B-Reactants', 'O', 'B-Catalyst_Reagents', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'B-Solvent', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
"Synthetic 4 exhibits identical spectroscopic data with those of reported (+)-iresin.5,6 Further structural conﬁrmation of synthetic 4 was provided by the X-ray crystallographic analysis of the bis-para-bromobenzoate de- rivative 14.6e,16 Interestingly , oxidation of 10 with excess Fétizon reagent in reﬂuxing benzene furnished lactone aldehyde <Prod*12*Prod> chemoselectively in 91 % yield , which was reduced with","Synthetic 4 exhibits identical spectroscopic data with those of reported (+)-iresin.5,6 Further structural conﬁrmation of synthetic 4 was provided by the X-ray crystallographic analysis of the bis-para-bromobenzoate de- rivative 14.6e,16 Interestingly , <Reaction*oxidation*Reaction> of <Reactants*10*Reactants> with excess <Catalyst_Reagents*Fétizon*Catalyst_Reagents> reagent in <Temperature*reﬂuxing*Temperature> <Solvent*benzene*Solvent> furnished lactone aldehyde <Prod*12*Prod> chemoselectively in <Yield*91 %*Yield> yield , which was reduced with","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'B-Temperature', 'B-Solvent', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O']"
Treatment of 1 with diisobutylaluminum hydride ( DIBAL-H ) in THF followed by addition of N- bromosuccinimide ( NBS ) gave <Prod*2-bromo-3-[2-bromo-2- (trimethylsilyl)vinyl]naphthalene*Prod> 2 as an inseparable mixture with 2-bromo-3-[2-(trimethylsilyl)vinyl]naphthalene.,Treatment of <Reactants*1*Reactants> with diisobutylaluminum hydride ( <Reactants*DIBAL-H*Reactants> ) in THF followed by addition of <Reactants*N- bromosuccinimide*Reactants> ( <Reactants*NBS*Reactants> ) gave <Prod*2-bromo-3-[2-bromo-2- (trimethylsilyl)vinyl]naphthalene*Prod> 2 as an inseparable mixture with 2-bromo-3-[2-(trimethylsilyl)vinyl]naphthalene.,"['O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Treatment of 1 with diisobutylaluminum hydride ( DIBAL-H ) in THF followed by addition of N- bromosuccinimide ( NBS ) gave 2-bromo-3-[2-bromo-2- (trimethylsilyl)vinyl]naphthalene <Prod*2*Prod> as an inseparable mixture with 2-bromo-3-[2-(trimethylsilyl)vinyl]naphthalene.,Treatment of <Reactants*1*Reactants> with diisobutylaluminum hydride ( <Reactants*DIBAL-H*Reactants> ) in THF followed by addition of <Reactants*N- bromosuccinimide*Reactants> ( <Reactants*NBS*Reactants> ) gave 2-bromo-3-[2-bromo-2- (trimethylsilyl)vinyl]naphthalene <Prod*2*Prod> as an inseparable mixture with 2-bromo-3-[2-(trimethylsilyl)vinyl]naphthalene.,"['O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O']"
Treatment of 1 with diisobutylaluminum hydride ( DIBAL-H ) in THF followed by addition of N- bromosuccinimide ( NBS ) gave 2-bromo-3-[2-bromo-2- (trimethylsilyl)vinyl]naphthalene 2 as an inseparable mixture with <Prod*2-bromo-3-[2-(trimethylsilyl)vinyl]naphthalene.*Prod>,Treatment of <Reactants*1*Reactants> with diisobutylaluminum hydride ( <Reactants*DIBAL-H*Reactants> ) in THF followed by addition of <Reactants*N- bromosuccinimide*Reactants> ( <Reactants*NBS*Reactants> ) gave 2-bromo-3-[2-bromo-2- (trimethylsilyl)vinyl]naphthalene 2 as an inseparable mixture with <Prod*2-bromo-3-[2-(trimethylsilyl)vinyl]naphthalene.*Prod>,"['O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
"2 equiv of nBuLi , followed by sequential treatments with dichloro(phenyl)phosphine and hydrogen peroxide , aﬀorded <Prod*2-(trimethylsilyl)naphtho[2,3-b]phosphole P-oxide*Prod> 3.","2 equiv of <Reactants*nBuLi*Reactants> , followed by sequential treatments with <Reactants*dichloro(phenyl)phosphine*Reactants> and <Reactants*hydrogen peroxide*Reactants> , aﬀorded <Prod*2-(trimethylsilyl)naphtho[2,3-b]phosphole P-oxide*Prod> 3.","['O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'B-Prod', 'I-Prod', 'O']"
"2 equiv of nBuLi , followed by sequential treatments with dichloro(phenyl)phosphine and hydrogen peroxide , aﬀorded 2-(trimethylsilyl)naphtho[2,3-b]phosphole P-oxide <Prod*3.*Prod>","2 equiv of <Reactants*nBuLi*Reactants> , followed by sequential treatments with <Reactants*dichloro(phenyl)phosphine*Reactants> and <Reactants*hydrogen peroxide*Reactants> , aﬀorded 2-(trimethylsilyl)naphtho[2,3-b]phosphole P-oxide <Prod*3.*Prod>","['O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'B-Prod']"
Bromolysis of the C(sp2)−Si bond of 3 with NBS produced bromide <Prod*4*Prod> as a colorless solid .,Bromolysis of the C(sp2)−Si bond of <Reactants*3*Reactants> with <Reactants*NBS*Reactants> produced bromide <Prod*4*Prod> as a colorless solid .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O']"
Aldehyde 6 was easily oxidized to <Prod*7*Prod> with a stoichiometric amount of TBA'Mn04- in pyridine / THF.,Aldehyde <Reactants*6*Reactants> was easily oxidized to <Prod*7*Prod> with a stoichiometric amount of <Reactants*TBA'Mn04-*Reactants> in <Solvent*pyridine*Solvent> / <Solvent*THF.*Solvent>,"['O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Solvent', 'O', 'B-Solvent']"
The synthesis of <Prod*20*Prod> proceeded in a straightforward manner from y-valerolactone 17 as outlined in Scheme 3.,The synthesis of <Prod*20*Prod> proceeded in a straightforward manner from <Reactants*y-valerolactone*Reactants> <Reactants*17*Reactants> as outlined in Scheme 3.,"['O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'B-Reactants', 'O', 'O', 'O', 'O', 'O']"
"Its coupling to enol triflate 16 via the higher order cuprate reagent proved quite superior to the two previous cases , leading to <Prod*25*Prod> with an 85 % total yield and with ca.","Its coupling to <Reactants*enol triflate*Reactants> <Reactants*16*Reactants> via the higher order <Catalyst_Reagents*cuprate reagent*Catalyst_Reagents> proved quite superior to the two previous cases , leading to <Prod*25*Prod> with an <Yield*85 %*Yield> total yield and with ca.","['O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'I-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O']"
the slower reactions quantitatively gave <Prod*Et20*Prod> after 1.5 h.,the slower reactions quantitatively gave <Prod*Et20*Prod> after 1.5 h.,"['O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O']"
"Under similar conditions , the less effective Mn(C0)sCHz and Mn(C0)sBr catalysts converted CH ? C02Et over 4 h to <Prod*Et20*Prod> ( 85 and 55 % ).","Under similar conditions , the less effective Mn(C0)sCHz and <Catalyst_Reagents*Mn(C0)sBr*Catalyst_Reagents> catalysts converted <Reactants*CH ?*Reactants> <Reactants*C02Et*Reactants> <Time*over 4 h*Time> to <Prod*Et20*Prod> ( <Yield*85*Yield> and <Yield*55 %*Yield> ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'B-Reactants', 'I-Reactants', 'B-Reactants', 'B-Time', 'I-Time', 'I-Time', 'O', 'B-Prod', 'O', 'B-Yield', 'O', 'B-Yield', 'I-Yield', 'O']"
"<Prod*Dibenziodolium iodide*Prod> 2 was originally prepared by Mascarelli and Benati in 1909 by diazotization of 2,2′-diaminodiphenyl 1 with sodium nitrite in a hydrochloric acid solution followed by addition of potassium iodide.41 A similar diazotization reaction starting from 2-amino-2′-iododiphenyl 3 aﬀords dibenziodolium as hexaﬂuorophosphate 4 or tetraﬂuor-","<Prod*Dibenziodolium iodide*Prod> 2 was originally prepared by Mascarelli and Benati in 1909 by <Reaction*diazotization*Reaction> of <Reactants*2,2′-diaminodiphenyl*Reactants> <Reactants*1*Reactants> with <Reactants*sodium nitrite*Reactants> in a <Catalyst_Reagents*hydrochloric acid*Catalyst_Reagents> solution followed by addition of <Reactants*potassium iodide.41*Reactants> A similar diazotization reaction starting from 2-amino-2′-iododiphenyl 3 aﬀords dibenziodolium as hexaﬂuorophosphate 4 or tetraﬂuor-","['B-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'B-Catalyst_Reagents', 'I-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Dibenziodolium iodide <Prod*2*Prod> was originally prepared by Mascarelli and Benati in 1909 by diazotization of 2,2′-diaminodiphenyl 1 with sodium nitrite in a hydrochloric acid solution followed by addition of potassium iodide.41 A similar diazotization reaction starting from 2-amino-2′-iododiphenyl 3 aﬀords dibenziodolium as hexaﬂuorophosphate 4 or tetraﬂuor-","Dibenziodolium iodide <Prod*2*Prod> was originally prepared by Mascarelli and Benati in 1909 by <Reaction*diazotization*Reaction> of <Reactants*2,2′-diaminodiphenyl*Reactants> <Reactants*1*Reactants> with <Reactants*sodium nitrite*Reactants> in a <Catalyst_Reagents*hydrochloric acid*Catalyst_Reagents> solution followed by addition of <Reactants*potassium iodide.41*Reactants> A similar diazotization reaction starting from 2-amino-2′-iododiphenyl 3 aﬀords dibenziodolium as hexaﬂuorophosphate 4 or tetraﬂuor-","['O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'B-Catalyst_Reagents', 'I-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Because of the unsurpassed effectiveness and control inherent in the cyclization of 1 to form <Prod*2*Prod> , we have for some time been interested in obtaining the sterol cyclase in pure form for X-ray crystallographic studies with a bound substrate - based inhibitor , e.g.","Because of the unsurpassed effectiveness and control inherent in the <Reaction*cyclization*Reaction> of <Reactants*1*Reactants> to form <Prod*2*Prod> , we have for some time been interested in obtaining the sterol cyclase in pure form for X-ray crystallographic studies with a bound substrate - based inhibitor , e.g.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'B-Reactants', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Ineﬃcient reactions were caused by the homocoupling reaction of amines , producing secondary amines.16 The reaction of ε- caprolactone ( 1e ) aﬀorded only the corresponding aminoamide <Prod*6ea*Prod> in 88 % yield , indicating that an aminoamide may be the intermediate before intramolecular transamidation to furnish the corresponding lactam ( entry 18 ) .","Ineﬃcient reactions were caused by the homocoupling reaction of amines , producing secondary amines.16 The reaction of <Reactants*ε- caprolactone*Reactants> ( <Reactants*1e*Reactants> ) aﬀorded only the corresponding aminoamide <Prod*6ea*Prod> in <Yield*88 %*Yield> yield , indicating that an aminoamide may be the intermediate before intramolecular transamidation to furnish the corresponding lactam ( entry 18 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the <Prod*oxabicyclo[3.1.O]hexanone*Prod> product ( 2 , eq 1 ) as the only cyclopropane - containing prod ~ ct.","Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the <Reaction*catalytic diazo decom- position*Reaction> of <Reactants*trans,trans - famesyl diazoacetate*Reactants> ( <Reactants*1*Reactants> ) and reported formation of the <Prod*oxabicyclo[3.1.O]hexanone*Prod> product ( 2 , eq 1 ) as the only cyclopropane - containing prod ~ ct.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'I-Reaction', 'I-Reaction', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the oxabicyclo[3.1.O]hexanone product ( <Prod*2*Prod> , eq 1 ) as the only cyclopropane - containing prod ~ ct.","Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the <Reaction*catalytic diazo decom- position*Reaction> of <Reactants*trans,trans - famesyl diazoacetate*Reactants> ( <Reactants*1*Reactants> ) and reported formation of the oxabicyclo[3.1.O]hexanone product ( <Prod*2*Prod> , eq 1 ) as the only cyclopropane - containing prod ~ ct.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'I-Reaction', 'I-Reaction', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
