documentId,paragraphText,sorted_compounds
US08501946B2,"Hydrazine hydrate (0.192 mL, 3.92 mmol) was added to a solution of the methyl 2-hydroxy-3-pyridinecarboxylate (400 mg, 2.61 mmol, commercially available from e.g. Apollo or Butt Park) in ethanol (10 mL) and the reaction was heated to reflux for 16 hrs. The reaction was cooled and the solvent was evaporated to afford an off-white solid in 395 mg.",Hydrazine hydrate | methyl 2-hydroxy-3-pyridinecarboxylate | ethanol
US06251925B1,"n.m.r. (CD3OD) δ values include 3.11-3.29 (m, 1 H), 3.58 (t, 2 H), 4.97 (dd, 1 H), 6.76 (d, 1 H), 6.97 (s, 1 H), 6.99 (d, 1 H), 7.26-7.35 (m, 4 H), 7.46 (s, 1 H), 8.51 (s, 1 H), 8.76 (s, 1 H), 9.00 (s, 1 H); from (R)-5-[3-[[2-[[2-(3-chlorophenyl)-2-[[(tert-butyl)dimethylsilyl]oxy]ethyl][(tert-butoxy)carbonyl]amino]ethyl]amino]phenyl]-3-pyridinecarboxylic acid methyl ester (251 mg), 4 N hydrochloric acid in 1,4-dioxane (10 mL) and lithium hydroxide monohydrate (96 mg) in 3:1 tetrahydrofuran-water (20 mL).","(R)-5-[3-[[2-[[2-(3-chlorophenyl)-2-[[(tert-butyl)dimethylsilyl]oxy]ethyl][(tert-butoxy)carbonyl]amino]ethyl]amino]phenyl]-3-pyridinecarboxylic acid methyl ester | hydrochloric acid | 1,4-dioxane | lithium hydroxide monohydrate | tetrahydrofuran-water"
US20160207034A1,"To an oven-dried flask fitted with a septum was sequentially added 2,4,6-trimethoxy-1,1′-biphenyl (2.53 g, 10.4 mmol, 1.0 equiv.), N-Bromosuccinimide (1.84 g, 10.4 mmol, 1.0 equiv.) and 20 mL anhydrous acetonitrile. The resulting mixture was stirred at room temperature overnight At this time, the mixture was cooled to room temperature and filtered. The solvent was removed under vacuum to get a crude product which was purified through silica column with 8 v % of ethyl acetate in hexane to get a white solid (3.06 g, 95%). 1H NMR (600 MHz, Chloroform-d) δ 7.49-7.20 (m, 5H), 6.40 (s, 1H), 3.95 (s, 3H), 3.74 (s, 3H), 3.37 (s, 3H) ppm.","2,4,6-trimethoxy-1,1′-biphenyl | N-Bromosuccinimide | acetonitrile | crude product | silica | ethyl acetate | hexane | solid"
US07910595B2,"A solution of the product of Example 89A (200 mg, 0.583 mmol) in anhydrous tetrahydrofuran (4 mL) under a nitrogen atmosphere was treated with [1,1′-bis(diphenylphosphino)ferrocene]dichloropalladium methylene chloride complex (5 mg) and the solution was sparged with nitrogen for several minutes. Potassium triisopropylsilanethiolate (146.5 mg, 0.6411 mmol), prepared according to Tetrahedron Letters 35 (20) 3221 1994, was added and the reaction was heated at reflux for 15 minutes. The reaction was cooled to room temperature and the solvent removed by rotary evaporation under vacuum to provide the title compound as a colorless oil (210 mg, 89%).","product | tetrahydrofuran | nitrogen | [1,1′-bis(diphenylphosphino)ferrocene]dichloropalladium methylene chloride | nitrogen | Potassium triisopropylsilanethiolate | (20) | title compound"
US03989841,"A solution of α-methyl-α-hydroxyfluorene-2-acetic acid (5.7 g) and sulfuric acid (11.4 ml) in dioxane (300 ml) is refluxed for 2 hours. The reaction mixture is poured into ice water and extracted with ether. The ether extracts are washed with water, dried (MgSO4), and evaporated to give the title compound (5.2 g, mp 183°-185°). The analytical sample is prepared by recrystallization from 95% ethanol, mp 190°-191°, λKBr 880 cm-1.",α-methyl-α-hydroxyfluorene-2-acetic acid | sulfuric acid | dioxane | ice water | water | ether | ether | MgSO4 | title compound
US20070072853A1,"Following the procedure in Example 14, using N-[1-(cyclohexylmethyl)-2-(1-methylcyclopropyl)-1H-benzimidazol-5-yl]benzenesulfonamide (144.9 mg, 0.342 mmol), sodium hydride (30.0 mg, 60%, 0.752 mmol) and iodomethane (145.7 mg, 1.03 mmol) in THF (15 mL). Yield: 72.3 mg (48%); compound was converted to a white solid as a TFA salt. 1HNMR (400 MHz, CD3OD): δ 1.19 (m, 4H), 1.26 (m, 3H), 1.34 (m, 2H), 1.59 (s, 3H), 1.71 (m, 5H), 2.19 (m, 1H), 3.26 (s, 3H), 4.38 (d, J=7.81 Hz, 2H), 7.29 (dd, J=9.08, 2.05 Hz, 1H), 7.50 (m, 1H), 7.52 (m, 1H) 7.55 (m, 3H), 7.67 (m, 1H), 7.83 (d, J=8.98 Hz, 1H). MS (ESI) (M+H)+=438.2. Anal. Calcd for C25H31N3O2S+1.2TFA+0.10H2O: C, 57.11; H, 5.67; N, 7.29. Found: C, 57.19; H, 5.74; N, 7.22.",N-[1-(cyclohexylmethyl)-2-(1-methylcyclopropyl)-1H-benzimidazol-5-yl]benzenesulfonamide | sodium hydride | iodomethane | THF | TFA
US04067984,a. Reaction of 3-amino-2-(4-aminobutyl)pyridine with sodium nitrite/hydrochloric acid and treatment of the resultant diazonium salt with cuprous chloride yields 3-chloro-2-(4-aminobutyl)pyridine. By a similar procedure employing cuprous bromide and hydrobromic acid 3-bromo-2-(4-aminobutyl)-pyridine may be produced and when the diazonium salt is treated with sulphuric acid the product is 3-hydroxy-2-(4-aminobutyl) pyridine.,3-amino-2-(4-aminobutyl)pyridine | sodium nitrite/hydrochloric acid | diazonium salt | cuprous chloride | 3-chloro-2-(4-aminobutyl)pyridine
US20090093491A1,"A mixture of 137 mg (0.5 mmol) {2-[2-(4-Trifluoromethoxy-phenyl)-vinyl]-oxazol-4-yl}-methanol, 94 mg (0.5 mmol) 3-Chloro-6-(4-imidazol-1-yl-butyl)-pyridazine and 50 mg (0.5 mmol) sodium tert-butoxide in 5 ml THF were heated to 150° C. for 5 minutes in a microwave reactor. The reaction mixture was partitionated between ethyl acetate and saturated aqueous NH4Cl. The phases were separated and the organic layer was dried over Na2SO4 and concentrated in vacuo. Preparative HPLC (RP18, methanol-water gradient) returned 100 mg (42%) of the title compound as a light yellow solid.",{2-[2-(4-Trifluoromethoxy-phenyl)-vinyl]-oxazol-4-yl}-methanol | 3-Chloro-6-(4-imidazol-1-yl-butyl)-pyridazine | sodium tert-butoxide | THF | ethyl acetate | NH4Cl | Na2SO4
US08288424B2,"3,5-Dimethylacetophenone (3.0 g, 20.2 mmol) was dissolved in ethanolic NH3 solution (2 M in ethanol, 50 ml), tetrapropylorthotitanate (11 ml, 40.4 ml) was added and the mixture was stirred for 6 h at room temperature. NaBH4 (1.16 g, 30.4 mmol) was then added carefully to the reaction solution and the mixture was stirred overnight at room temperature. The reaction mixture was poured into aqueous ammonia solution and filtered. The solid was washed twice more with ethyl acetate (50 ml). The phases were separated and the aqueous phase was extracted twice more with ethyl acetate. The combined organic phases were washed with HCl solution (2 N, 60 ml), the aqueous phase was adjusted to pH 11 with NaOH solution and extracted three times with ethyl acetate (100 ml). The organic phase was washed with saturated NaCl solution (100 ml), dried over MgSO4 and concentrated to small volume. The resulting crude product was used without further purification. Yield: 43%.","3,5-Dimethylacetophenone | NH3 | tetrapropylorthotitanate | NaBH4 | ammonia | ethyl acetate | ethyl acetate | HCl | ethyl acetate | NaCl | MgSO4 | crude product"
US20070203111A1,"The amide was synthesized from 1-(3,4-dichlorophenyl)-cyclohexanecarboxylic acid (218 mg, 0.80 mmol) and methyl amine using General Procedure G and was isolated in 35% yield as a white solid. HPLC Rt=10.3 min; 1H NMR (400 mHz, CDCl3) 7.47 (d, J=2.20 Hz, 1H), 7.41 (d, J=8.55 Hz, 1H), 7.24 (dd, J=2.44, 8.55 Hz, 1H), 2.71 (d, J=4.88 Hz, 3H), 2.29-2.21 (m, 2H), 1.93-1.85 (m, 2H), 1.61-1.38 (m, 6H); GC-MS (SCOUT) 12.87 min, M+285.","amide | 1-(3,4-dichlorophenyl)-cyclohexanecarboxylic acid | methyl amine"
US20100113782A1,"A solution of 6-Chloro-N-(3-chloro-4-iodo-phenyl)-nicotinamide (100 mg, 0.26 mmol), ethyl isonipecotate (60 mg, 0.38 mmol), diisopropyl ethyl amine (0.14 mL, 0.77 mmol) and a catalytic amount of DMAP in dioxane, in a sealed tube was heated at 85° C. for 19 h. Followed addition of another portion of ethyl isonipecotate (60 mg, 0.38 mmol) and the mixture was heated at 95° C. for 24 h. The mixture was then cooled, the solvent was evaporated and the residue was purified with a silica gel column and 20-40% EtOAc in hexanes to afford the product. HRMS m/z calcd for C20H21N3O3ClI [M+H]+: 514.0389; Found: 514.0387.",6-Chloro-N-(3-chloro-4-iodo-phenyl)-nicotinamide | ethyl isonipecotate | diisopropyl ethyl amine | DMAP | dioxane | ethyl isonipecotate | silica gel | EtOAc | hexanes
US08610345B2,"A mixed solution of 10 g of 2-bromonitrobenzene, 8.2 g of 4-methylphenylboronic acid, 25.4 g of tripotassium phosphate, 3.9 g of tetrabutylammonium bromide, 270 mg of palladium acetate and 150 ml of dimethylformamide was heated and stirred under a nitrogen gas stream at 130° C. for 3 hours. The solution was cooled to room temperature and 100 ml of water was poured into the solution, followed by extraction with 150 ml of ethyl acetate. The organic layer was washed twice with 100 ml of water, dried over magnesium sulfate and then evaporated. The concentrate was purified by silica gel column chromatography and then vacuum-dried to obtain 8.6 g of 2-(4-methylphenyl)nitrobenzene.",2-bromonitrobenzene | 4-methylphenylboronic acid | tripotassium phosphate | tetrabutylammonium bromide | palladium acetate | dimethylformamide | nitrogen | water | ethyl acetate | water | magnesium sulfate | silica gel | 2-(4-methylphenyl)nitrobenzene
US09249130B2,"6-(6-(Methylamino)pyridin-3-yl)-5-phenyl-1,2,4-triazin-3-amine (49.5 mg, 0.177 mmol, 71.4%) was prepared from 5-(3-amino-5-phenyl-1,2,4-triazin-6-yl)pyridin-2-yl(methyl)carbamate (vide supra), by BOC deprotection with trifluoroacetic acid (0.4 mL) in dichloromethane (1.6 mL) for 1 hour at room temperature.","6-(6-(Methylamino)pyridin-3-yl)-5-phenyl-1,2,4-triazin-3-amine | 5-(3-amino-5-phenyl-1,2,4-triazin-6-yl)pyridin-2-yl(methyl)carbamate | BOC | trifluoroacetic acid | dichloromethane"
US20070082907A1,"The title compound is prepared according to Example 132 by using 2-chloro-4-trifluoromethyl-benzoic acid and 3-[4-(3-aminomethyl-5-methyl-phenoxy)-2-ethyl-phenyl]-propionic acid ethyl ester to afford about 217 mg (60%). 1H NMR (400 MHz, CDCl3); MS (ES+) m/z mass calcd for C27H25O4NF3Cl 519, found 520 and 522 (M+1 and M+3, 100%).",title compound | 2-chloro-4-trifluoromethyl-benzoic acid | 3-[4-(3-aminomethyl-5-methyl-phenoxy)-2-ethyl-phenyl]-propionic acid ethyl ester
US20080009486A1,"In a manner similar to the method described in example 34a, racemic (2′R,3R,4′S)-6-chloro-4′-(3-chlorophenyl)-2′-(1-ethyl-propenyl)-1-hydroxycarbonyl-methyl spiro[3H-indole-3,3′-piperidine]-2,6′(1H)-dione (0.16 g, 0.33 mmol) prepared in example 81c was reacted with cyanuric fluoride (0.044 mL, 1.64 mmol) (Alfa) and pyridine (0.13 g, 1.64 mmol) in dichloromethane to give racemic (2′R,3R,4′S)-6-chloro-4′-(3-chlorophenyl)-2′-(1-ethyl-propenyl)-1′-fluorocarbonylmethyl-spiro[3H-indole-3,3′-piperidine]-2,6′(1H)-dione (yield: 0.12 g, 75%).","racemic (2′R,3R,4′S)-6-chloro-4′-(3-chlorophenyl)-2′-(1-ethyl-propenyl)-1-hydroxycarbonyl-methyl spiro[3H-indole-3,3′-piperidine]-2,6′(1H)-dione | cyanuric fluoride | pyridine | dichloromethane | racemic (2′R,3R,4′S)-6-chloro-4′-(3-chlorophenyl)-2′-(1-ethyl-propenyl)-1′-fluorocarbonylmethyl-spiro[3H-indole-3,3′-piperidine]-2,6′(1H)-dione"
US08906925B2,"Trimethylsulfonium iodide (3.34 g, 16.3 mmol) was dissolved in DMF (20 mL) and stirred at RT for 5 min. Sodium hydride (600 mg, 25 mmol) was added portionwise at the same temperature and stirred for 15 min. 4-Acetyl pyrimidine (1 g, 8.1 mmol) in 0.5 mL DMSO was added dropwise and the reaction mixture stirred for 1 h. After completion of reaction, the mixture was poured into ice-cold water and extracted with Ether (3×). The combined organic layer was washed with water several times followed by brine, and dried over sodium sulfate, then evaporated to provide 600 mg of 4-(2-Methyl-oxiranyl)-pyrimidine. 1H NMR (CDCl3, freebase) δ (ppm): 9.15 (s, 1H), 8.7 (d, 1H), 7.35 (d, 1H), 2.95 (d, 1H), 2.88 (d, 1H), 1.8 (s, 3H).",Trimethylsulfonium iodide | DMF | Sodium hydride | 4-Acetyl pyrimidine | DMSO | ice | water | Ether | sodium sulfate | 4-(2-Methyl-oxiranyl)-pyrimidine
US07381746B2,"688 mg of potassium nitrite and 428 mg of 18-crown 6-ether was added to 701 mg of (1R,2R,3R,5R,6R)-2-azido-6-fluoro-3-trifluoromethanesulfonyloxy-bicyclo[3.1.0]hexane-2,6-dicarboxylic acid diethyl ester dissolved in 6.9 mL of N,N-dimethylformamide, and the mixture was stirred for 1.5 days at room temperature and further stirred for 3.5 days at 45° C., under a nitrogen atmosphere. Water was added thereto, and the mixture was extracted twice with ethyl acetate. The organic layers were combined, washed with a saturated aqueous solution of sodium chloride, and then dried over anhydrous sodium sulfate. After the desiccant was filtered off, the filtrate was concentrated under reduced pressure, and the residue was purified by column chromatography (silica gel: Wako gel C200, eluent: hexane-ethyl acetate=5:1), thereby yielding 388 mg of (1R,2R,3S,5R,6R)-2-azido-6-fluoro-3-hydroxy-bicyclo[3.1.0]hexane-2,6-dicarboxylic acid 2,6-diethyl ester.","potassium nitrite | 18-crown 6-ether | (1R,2R,3R,5R,6R)-2-azido-6-fluoro-3-trifluoromethanesulfonyloxy-bicyclo[3.1.0]hexane-2,6-dicarboxylic acid diethyl ester | N,N-dimethylformamide | nitrogen | Water | ethyl acetate | sodium chloride | sodium sulfate | silica gel | hexane-ethyl acetate | (1R,2R,3S,5R,6R)-2-azido-6-fluoro-3-hydroxy-bicyclo[3.1.0]hexane-2,6-dicarboxylic acid 2,6-diethyl ester"
US20030144297A1,"Following the procedure for the preparation of 4,5,6,7-tetrahydro-1-benzofuran-4-amine but substituting 2,3-dihydro-4H-thiochromen-4-one and making non-critical variations provided the title compound as a oil: 1H NMR (300 MHz, CDCl3) δ7.30, 7.07, 4.07, 3.28, 2.96, 2.16, 1.61; (MS/CI) calcd for C9H11NS+H 166.3, found 166.3.","4,5,6,7-tetrahydro-1-benzofuran-4-amine | 2,3-dihydro-4H-thiochromen-4-one | title compound"
US04053504,"In a 3 l three-necked flask with a stirrer, a water separator and a gas inlet tube, 472 g of hexane-1,6-diol, 576 g of acrylic acid, 0.52 g of p-methoxyphenol, 5.2 g of cinnamic acid and 500 ml of n-hexane were heated to the reflux temperature, whilst passing air through the mixture. After the reflux temperature was reached, 3 g of 50% strength sulphuric acid were added and the esterification reaction started, water being eliminated. After 70 hours an acid number of 18 was reached. The mixture was cooled and the free acrylic acid which was still present and the esterification catalyst were removed by extracting 3 times with dilute aqueous sodium bicarbonate solution. The n-hexane was distilled off, finally under reduced pressure, and the resulting hexanediol bis-acrylate was finally pressed through a KO filter. This gave a colourless neutral hexanediol bis-acrylate which, when used in lacquer raw materials which can be cured in UV light, displays a high reactivity. The storage stability at 60° C. was more than 4 months.","water | hexane-1,6-diol | acrylic acid | p-methoxyphenol | cinnamic acid | n-hexane | sulphuric acid | water | 18 | acrylic acid | sodium bicarbonate | n-hexane | hexanediol bis-acrylate"
US07271277B2,"2-(hydroxymethyl)-3-methyl-2-cyclopenten-1-one (2.98 g, 14.3 mmol) prepared in Example 15 was dissolved in 2 mL of tetrahydrofuran. This solution was added to a solution prepared by stirring indenyllithium (4.36 g, 35.8 mmol) dissolved in 30 mL of tetrahydrofuran at −30° C. The solution was stirred at room temperature for 12 hours. After adding 40 mL of water, the solution was extracted twice with 40 mL of diethyl ether using a separatory funnel. After taking the organic layer, moisture was removed with magnesium sulfate, and the solvent was removed using a rotary evaporator. A pure target compound (2.29 g, yield: 72%) was obtained by column chromatography (hexane:toluene=10:1) using silica.",2-(hydroxymethyl)-3-methyl-2-cyclopenten-1-one | tetrahydrofuran | indenyllithium | tetrahydrofuran | water | diethyl ether | magnesium sulfate | compound | hexane | toluene
US04375475,"Acetyl chloride (1.2 ml, 16.5 mmole) was added dropwise to a stirred solution of 6-(2,4-dichlorophenyl)-4-hydroxy-5-hexene-2-one (3.9 g, 15 mmole) in pyridine (60 ml) at 0° C. The ice bath was removed, and the reaction mixture was stirred at 20° C. for 2 hours and then diluted with ether (300 ml). The ether solution was washed with 1 N HCl (3×300 ml) and saturated NaHCO3, dried over MgSO4, filtered and evaporated. The residual pale amber oil (4.1 g) was chromatographed on a 50 mm column with 15 cm of silica gel (230-400 mesh). Elution with methylene chloride (2 L) provided the title compound as a pale yellow oil (3.95 g, 87%): pmr (CDCl3) δ2.03 (3H, s), 2.17 (3H, s), 2.83 (2H, dd).","Acetyl chloride | 6-(2,4-dichlorophenyl)-4-hydroxy-5-hexene-2-one | pyridine | ice | ether | ether | HCl | NaHCO3 | MgSO4 | oil | silica gel | methylene chloride | title compound"
US06307087B1,"An oven-dried Schlenk tube was cooled under an argon purge and charged with Pd2(dba)3 (13.7 mg, 0.015 mmol, 3 mol % Pd), 2 (14.1 mg, 0.036 mmol, 3.6 mol %), and NaOtBu (211 mg, 2.2 mmol). The flask was purged with argon, and toluene (3 mL) was added with stirring. The flask was then charged with 4-chlorotoluene (0.24 mL, 2.0 mmol), 3-methyl-2-butanone (0.105 mL, 1.0 mmol), and additional toluene (3 mL). The reaction mixture was stirred at room temperature for 2 min, then heated to 80° C. with stirring for 22 h at which time GC analysis showed the starting aryl chloride had been completely consumed. The reaction mixture was cooled to room temperature, quenched with saturated aqueous NH4Cl (5 mL), diluted with ether (20 mL), and poured into a separatory funnel. The layers were separated and the aqueous phase was extracted with ether (10 mL). The combined organic fractions were dried over anhydrous magnesium sulfate, filtered, and concentrated in vacuo. The crude material was purified by flash chromatography on silica gel to give 210 mg (79%) of a white solid: mp 48-51° C.; 1H NMR (300 MHz, CDCl3) δ 7.00-7.18 (m, 8H), 5.22 (s, 1H), 2.79 (p, 1H, J=6.8 Hz), 2.31 (s, 6H), 1.10 (d, 6H, J=6.8 Hz); 13C NMR (125 MHz, CDCl3) δ 212.3, 136.6, 135.8, 129.24, 129.16, 128.9, 128.7, 61.4, 40.7, 21.0, 18.6; IR (neat, cm−1) 2972, 1718, 1513, 1038, 803. Anal Calcd for C14H20O: C, 85.67; H, 8.32. Found: C, 86.02; H, 8.59.",argon | Pd2(dba)3 | NaOtBu | argon | toluene | 4-chlorotoluene | 3-methyl-2-butanone | toluene | aryl chloride | NH4Cl | ether | ether | magnesium sulfate | crude material | silica gel | white solid
US20030153752A1,"5-(4-Amino-3-methoxyphenyl)-7-tetrahydro-2H-4-pyranyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine (25 mg, 0.074 mmol) was dissolved in dichloromethane (0.7 mL). Pyridine (0.7 mL) was added followed by 4-nitrophenyl (3-pyridylmethyl) carbonate (30 mg, 0.110 mmol). After heating at 100° C. overnight, the solvent was removed and the residue was purified by preparative LC/MS to give 3-pyridylmethyl N-[4-(4-amino-7-tetrahydro-2H-4-pyranyl-7H-pyrrolo[2,3-d]pyrimidin-5-yl)-2-methoxyphenyl]carbamate (12 mg, 0.025 mmol). 1H NMR (CDCl3-d) δ2.08 (m, 4H), 3.65 (m, 2H), 3.92 (s, 3H), 4.15 (m, 2H), 4.96 (m, 1H), 5.26 (s, 2H), 5.54 (bs, 2H), 6.97 (s, 1H), 7.04(s, 1H), 7.08 (d, J=8.2 Hz, 1H), 7.35 (m, 2H), 7.79 (d, J=7.8 Hz, 1H), 8.15 (m, 1H), 8.29 (s, 1H), 8.61 (s, 1H), 8.71 (s, 1H). LC/MS MH+=475","5-(4-Amino-3-methoxyphenyl)-7-tetrahydro-2H-4-pyranyl-7H-pyrrolo[2,3-d]pyrimidin-4-amine | dichloromethane | Pyridine | 4-nitrophenyl (3-pyridylmethyl) carbonate | 3-pyridylmethyl N-[4-(4-amino-7-tetrahydro-2H-4-pyranyl-7H-pyrrolo[2,3-d]pyrimidin-5-yl)-2-methoxyphenyl]carbamate"
