input,output,bio_label
"Ineﬃcient reactions were caused by the homocoupling reaction of amines , producing secondary amines.16 The reaction of ε- caprolactone ( 1e ) aﬀorded only the corresponding aminoamide 6ea in 88 % yield , indicating that an aminoamide may be the intermediate before intramolecular transamidation to furnish the corresponding lactam ( entry 18 ) .","Ineﬃcient reactions were caused by the homocoupling reaction of amines , producing secondary amines.16 The reaction of ε- caprolactone ( 1e ) aﬀorded only the corresponding aminoamide <Prod*6ea*Prod> in 88 % yield , indicating that an aminoamide may be the intermediate before intramolecular transamidation to furnish the corresponding lactam ( entry 18 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Malonyl Difluoride ( 1 ).,Malonyl Difluoride ( 1 ).,"['O', 'O', 'O', 'O', 'O']"
Model calculations for a large number of conformations demonstrate that the experimental radial dis- tribution function ( Figure 6 ) can be reproduced reasonably well only with an S-gauche conformer.,Model calculations for a large number of conformations demonstrate that the experimental radial dis- tribution function ( Figure 6 ) can be reproduced reasonably well only with an S-gauche conformer.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
This finding confirms the result of the HF / 6-31G** calculations which predict this form to be lower in energy than the W-gauche conformation in contrast to the HF / 3-21G prediction.,This finding confirms the result of the HF / 6-31G** calculations which predict this form to be lower in energy than the W-gauche conformation in contrast to the HF / 3-21G prediction.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The agreement between experimental and calculated radial distribution functions is slightly improved if a small contribution of a W-gauche conformer with S(CCC0) around 135' is added.,The agreement between experimental and calculated radial distribution functions is slightly improved if a small contribution of a W-gauche conformer with S(CCC0) around 135' is added.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The inclusion of a small amount ( < lo % ) of a U-cis or U-gauche form does not lead to a further im- provement , and larger amounts of the latter deteriorate the fit.","The inclusion of a small amount ( < lo % ) of a U-cis or U-gauche form does not lead to a further im- provement , and larger amounts of the latter deteriorate the fit.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Therefore , only S-gauche and W-gauche conformers were con- sidered in the experimental analysis , although the ab initio cal- culations predict three stable structures.","Therefore , only S-gauche and W-gauche conformers were con- sidered in the experimental analysis , although the ab initio cal- culations predict three stable structures.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The preliminary structure model for the S-gauche form was then refined by a least - squares procedure of the molecular intensities.,The preliminary structure model for the S-gauche form was then refined by a least - squares procedure of the molecular intensities.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"These were modified with a diagonal weight matrix and scattering amplitudes and phases of Haase were used.23 Both COF groups were assumed to have equal geometric parameters , except for the two dihedral angles.","These were modified with a diagonal weight matrix and scattering amplitudes and phases of Haase were used.23 Both COF groups were assumed to have equal geometric parameters , except for the two dihedral angles.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
6 ] was refined and J2 was set to zero.,6 ] was refined and J2 was set to zero.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Vibrational amplitudes for closely spaced interatomic distances were collected in groups , and further constraints are evident from Table 111.","Vibrational amplitudes for closely spaced interatomic distances were collected in groups , and further constraints are evident from Table 111.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"All bond lengths ,","All bond lengths ,","['O', 'O', 'O', 'O']"
"Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the oxabicyclo[3.1.O]hexanone product ( 2 , eq 1 ) as the only cyclopropane - containing prod ~ ct.","Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the <Prod*oxabicyclo[3.1.O]hexanone*Prod> product ( <Prod*2*Prod> , eq 1 ) as the only cyclopropane - containing prod ~ ct.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the oxabicyclo[3.1.O]hexanone product ( 2 , eq 1 ) as the only cyclopropane - containing prod ~ ct.","Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the <Prod*oxabicyclo[3.1.O]hexanone*Prod> product ( <Prod*2*Prod> , eq 1 ) as the only cyclopropane - containing prod ~ ct.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the oxabicyclo[3.1.O]hexanone product ( 2 , eq 1 ) as the only cyclopropane - containing prod ~ ct.","Department of Chemistry , The University of Utah Salt Lake City , Utah 84112 Received April 3 , 1995 Intramolecular cyclopropanation reactions have been studied since the fust report in 1961 of catalytic intramolecular cyclization with an unsaturated diazo ketone.' In all examples then and subsequently , intramolecular cyclopropanations formed bicyclo[3.1 .O ] and bicyclo[4.1 .O ] rings with great preference over the next higher and lower homologs ; extensions beyond bicyclo- [ 4.1 .O]heptan-2-one systems do not occur in meaningful Coates and Robinson investigated the catalytic diazo decom- position of trans,trans - famesyl diazoacetate ( 1 ) and reported formation of the <Prod*oxabicyclo[3.1.O]hexanone*Prod> product ( <Prod*2*Prod> , eq 1 ) as the only cyclopropane - containing prod ~ ct.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
~ Numerous other,~ Numerous other,"['O', 'O', 'O']"
Abstract : The first in situ kinetics investigation of benzene formation from acetylene ( 2.5 L ) on Pd(ll1) is reported.,Abstract : The first in situ kinetics investigation of benzene formation from acetylene ( 2.5 L ) on Pd(ll1) is reported.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Laser - induced thermal desorption with Fourier transform mass spectrometry is used to monitor the surface molecular composition as a function of temperature and reaction time.,Laser - induced thermal desorption with Fourier transform mass spectrometry is used to monitor the surface molecular composition as a function of temperature and reaction time.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The reaction occurs in a stepwise mechanism , the rate - determining step being the reaction of 1 equiv of acetylene with 1 equiv of C & surface intermediate ( formed at -1 10 K ) to form benzene.","The reaction occurs in a stepwise mechanism , the rate - determining step being the reaction of 1 equiv of acetylene with 1 equiv of C & surface intermediate ( formed at -1 10 K ) to form <Prod*benzene.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
"The reaction occurs in a stepwise mechanism , the rate - determining step being the reaction of 1 equiv of acetylene with 1 equiv of C & surface intermediate ( formed at -1 10 K ) to form benzene.","The reaction occurs in a stepwise mechanism , the rate - determining step being the reaction of 1 equiv of acetylene with 1 equiv of C & surface intermediate ( formed at -1 10 K ) to form <Prod*benzene.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
"The reaction occurs in a stepwise mechanism , the rate - determining step being the reaction of 1 equiv of acetylene with 1 equiv of C & surface intermediate ( formed at -1 10 K ) to form benzene.","The reaction occurs in a stepwise mechanism , the rate - determining step being the reaction of 1 equiv of acetylene with 1 equiv of C & surface intermediate ( formed at -1 10 K ) to form <Prod*benzene.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
"At low temperatures ( 1210 K ) , the reaction is self - poisoning by site blocking , and the reaction ceases with excess acetylene remaining.","At low temperatures ( 1210 K ) , the reaction is self - poisoning by site blocking , and the reaction ceases with excess acetylene remaining.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Heating to 260 K , however , drives the reaction to completion.","Heating to 260 K , however , drives the reaction to completion.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Below 210 K , the reaction is observed to be pseudo zeroth order in acetylene surface concentration , but follows pseudo-first-order kinetics overall.","Below 210 K , the reaction is observed to be pseudo zeroth order in acetylene surface concentration , but follows pseudo-first-order kinetics overall.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The activation barrier for benzene formation is 43.5 f 4.5 kJ / mol with a preexponential of 109.s*0.1 s-' , Additionally , butadiene is observed , confirming the presence of C4 species on the surface .","The activation barrier for benzene formation is 43.5 f 4.5 kJ / mol with a preexponential of 109.s*0.1 s-' , Additionally , <Prod*butadiene*Prod> is observed , confirming the presence of C4 species on the surface .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The activation barrier for benzene formation is 43.5 f 4.5 kJ / mol with a preexponential of 109.s*0.1 s-' , Additionally , butadiene is observed , confirming the presence of C4 species on the surface .","The activation barrier for benzene formation is 43.5 f 4.5 kJ / mol with a preexponential of 109.s*0.1 s-' , Additionally , <Prod*butadiene*Prod> is observed , confirming the presence of C4 species on the surface .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The activation barrier for benzene formation is 43.5 f 4.5 kJ / mol with a preexponential of 109.s*0.1 s-' , Additionally , butadiene is observed , confirming the presence of C4 species on the surface .","The activation barrier for benzene formation is 43.5 f 4.5 kJ / mol with a preexponential of 109.s*0.1 s-' , Additionally , <Prod*butadiene*Prod> is observed , confirming the presence of C4 species on the surface .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"also labile under these conditions , hence chemoselective cleavage of either N-benzyl groups or N − O bond would be diﬃcult.","also labile under these conditions , hence chemoselective cleavage of either N-benzyl groups or N − O bond would be diﬃcult.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"To overcome this problem , nitrones 1b having acid- removable acetal - type substituents including glycosyl groups have been employed.2 Recently , N-Boc3 substituted and N- nosyl4 substituted nitrones 1c and 1d were reported to provide isoxazolidines having electron - withdrawing protective groups that facilitate reductive cleavage of N − O bond and that can be readily removed.","To overcome this problem , nitrones 1b having acid- removable acetal - type substituents including glycosyl groups have been employed.2 Recently , N-Boc3 substituted and N- nosyl4 substituted nitrones 1c and 1d were reported to provide isoxazolidines having electron - withdrawing protective groups that facilitate reductive cleavage of N − O bond and that can be readily removed.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In this context , N-nonsubstituted isoxazoli- dines 5 would also be attractive since they can be protected with usual N-protective groups such as carbamate and sulfonyl groups.","In this context , N-nonsubstituted isoxazoli- dines 5 would also be attractive since they can be protected with usual N-protective groups such as carbamate and sulfonyl groups.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"One of the simplest ways to synthesize N-non- substiuted isoxazolidines would be intramolecular oxime − oleﬁn cycloadditions ( IOOC ) of oximes having oleﬁn moieties 3 via N-nonsubstituted nitrones 4.5 However , most of these reactions require high temperature and long reaction periods.","One of the simplest ways to synthesize N-non- substiuted isoxazolidines would be intramolecular oxime − oleﬁn cycloadditions ( IOOC ) of oximes having oleﬁn moieties 3 via N-nonsubstituted nitrones 4.5 However , most of these reactions require high temperature and long reaction periods.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
