file_name,Paragraph,IUPAC,smiles,1H NMR text,13C NMR text,1H NMR conditions,1H NMR data,13C NMR conditions,13C NMR data
PMC6327263,"2.3.2. QMJ-2: 3-Hydroxy-2-(4-methylphenyl)-4H-1-benzopyran-4-oneYield = 72%, m. p. 250 ± 1°C uncorrected; IR (KBr): 3284.77 (-OH, Str), 1610.56 (C=O, Str), 1116.78 (C-O-C, Str), and 2916.37 (C-H, Str) cm−1; 1H NMR (DMSO-d6); δ = 2.395 (s, 3H, -CH3), 7.374 (t, 2H, Ar), 7.473 (d, 1H, Ar), 7.751 (m, 2H, Ar), 8.114 (t, 3H, Ar), and 9.555 (s, 1H, -OH) ppm; 13C NMR (DMSO-d6); δ = 21.52, 145.89, 139.24, 173.3, 124.99, 125.24, 134.11, 118.86, 154.99, 121.78, 128.98, 128.05, 129.61, and 140.27 ppm. MS: m/z 251. ",3-Hydroxy-2-(4-methylphenyl)-4H-1-benzopyran-4-one,O=C1C(O)=C(C2=CC=C(C)C=C2)OC3=CC=CC=C13,"1H NMR (DMSO-d6); δ = 2.395 (s, 3H, -CH3), 7.374 (t, 2H, Ar), 7.473 (d, 1H, Ar), 7.751 (m, 2H, Ar), 8.114 (t, 3H, Ar), and 9.555 (s, 1H, -OH) ppm","13C NMR (DMSO-d6); δ = 21.52, 145.89, 139.24, 173.3, 124.99, 125.24, 134.11, 118.86, 154.99, 121.78, 128.98, 128.05, 129.61, and 140.27 ppm",DMSO-d6,"2.395, 7.374, 7.473, 7.751, 8.114, 9.555",DMSO-d6,"21.52, 145.89, 139.24, 173.3, 124.99, 125.24, 134.11, 118.86, 154.99, 121.78, 128.98, 128.05, 129.61, 140.27"
PMC10053327," (E)-2-(2-(7-(Diethylamino)-2-oxo-2H-chromen-3-yl)vinyl)-1-methyl-7-(4-methylpiperazin-1-yl)-1,8-naphthyridin-1-ium iodide (QUCO-1). Following the mentioned method, the compound QUCO-1 was obtained as a purple solid (0.15 g, 45%). 1H NMR (400 MHz, DMSO-d6) δ 8.58 (d, J = 8.5 Hz, 1H), 8.38 (s, 1H), 8.29 (d, J = 9.1 Hz, 1H), 8.03 (d, J = 8.6 Hz, 1H), 7.97 (s, 1H), 7.84 (d, J = 15.7 Hz, 1H), 7.58 (d, J = 9.4 Hz, 2H), 6.83 (d, J = 9.2 Hz, 1H), 6.65 (s, 1H), 4.30 (s, 3H), 3.93 (s, 4H), 3.59–3.45 (m, 4H), 3.34 (s, 3H), 2.27 (s, 4H), 1.16 (t, J = 6.9 Hz, 6H). 13C NMR (126 MHz, DMSO-d6) δ 160.21 (s), 159.11 (s), 156.95 (s), 154.78 (s), 152.75 (s), 149.55 (s), 146.66 (s), 141.89 (s), 139.97 (s), 139.31 (s), 131.47 (s), 118.50 (s), 117.47 (s), 115.29 (s), 113.84 (s), 112.76 (s), 110.73 (s), 108.93 (s), 96.73 (s), 54.73 (s), 45.90 (s), 44.92 (s), 35.68 (s), 12.90 (s). Purity: 95.673% by HPLC. HRMS (ESI): calcd for (M − I)+ (C29H33N5O2+) 484.2707: found 484.2680.  4.2. Cell Culture ","(E)-2-(2-(7-(Diethylamino)-2-oxo-2H-chromen-3-yl)vinyl)-1-methyl-7-(4-methylpiperazin-1-yl)-1,8-naphthyridin-1-ium iodide",CN1CCN(C2=NC3=[N+](C)C(/C=C/C(C4=O)=CC5=C(O4)C=C(N(CC)CC)C=C5)=CC=C3C=C2)CC1.[I-],"1H NMR (400 MHz, DMSO-d6) δ 8.58 (d, J = 8.5 Hz, 1H), 8.38 (s, 1H), 8.29 (d, J = 9.1 Hz, 1H), 8.03 (d, J = 8.6 Hz, 1H), 7.97 (s, 1H), 7.84 (d, J = 15.7 Hz, 1H), 7.58 (d, J = 9.4 Hz, 2H), 6.83 (d, J = 9.2 Hz, 1H), 6.65 (s, 1H), 4.30 (s, 3H), 3.93 (s, 4H), 3.59–3.45 (m, 4H), 3.34 (s, 3H), 2.27 (s, 4H), 1.16 (t, J = 6.9 Hz, 6H)","13C NMR (126 MHz, DMSO-d6) δ 160.21 (s), 159.11 (s), 156.95 (s), 154.78 (s), 152.75 (s), 149.55 (s), 146.66 (s), 141.89 (s), 139.97 (s), 139.31 (s), 131.47 (s), 118.50 (s), 117.47 (s), 115.29 (s), 113.84 (s), 112.76 (s), 110.73 (s), 108.93 (s), 96.73 (s), 54.73 (s), 45.90 (s), 44.92 (s), 35.68 (s), 12.90 (s)","400 MHz, DMSO-d6","8.58, 8.38, 8.29, 8.03, 7.97, 7.84, 7.58, 6.83, 6.65, 4.30, 3.93, 3.59–3.45, 3.34, 2.27, 1.16","126 MHz, DMSO-d6","160.21, 159.11, 156.95, 154.78, 152.75, 149.55, 146.66, 141.89, 139.97, 139.31, 131.47, 118.50, 117.47, 115.29, 113.84, 112.76, 110.73, 108.93, 96.73, 54.73, 45.90, 44.92, 35.68, 12.90"
PMC6266488," Methyl ((R)-1-(((R)-2-hydroxy-3-phenylpropanoyl)-d-phenylalanyl)indoline-2-carbonyl)-l-argininate (11a). Synthesized from 10a (135 mg, 0.2 mmol) using the general procedure of nitro group cleavage described in 6.10. White solid, yield: 109 mg (81%). [α]D25 −0.45 (c 0.130, MeOH), 1H NMR (DMSO-d6, 600 MHz): δ 1.57–1.61 (m, 2H, -CHCH2CH2CH2NH-), 1.70–1.73 (m, 1H, -CHCH2CH2CH2NH-), 1.79–1.82 (m, 1H, -CHCH2CH2CH2NH-), 2.52 (dd, 1H, J = 8.4 Hz, J = 5.3 Hz, -CH(OH)CH2Ph), 2.77 (dd, 1H, J = 13.8 Hz, J = 3.9 Hz,-CH(OH)CH2Ph), 2.91 (dd, 1H, J = 13.7 Hz, J = 1.9 Hz, -CHCH2Ph), 2.99 (dd, 1H, J = 14.0 Hz, J = 10.8 Hz, -CHCH2Ph), 3.04–3.11 (m, 2H, -CHCH2CH2CH2NH-), 3.22 (dd, 1H, J = 16.9 Hz, J = 2.1 Hz, -NHCHCH2-), 3.60 (s, 3H, -COOMe), 3.65 (dd, 1H, J = 17.0 Hz, J = 11.2 Hz, -NHCHCH2-), 4.01 (dd, 1H, J = 8.4 Hz, J = 4.0 Hz, -CHCH2CH2CH2NH-), 4.18–4.21 (m, 1H, -CHCH2Ph), 4.42–4.46 (m, 1H, -NHCHCH2-), 5.65 (dd, 1H, J = 11.4 Hz, J = 3.0 Hz, -CH(OH)CH2Ph), 7.03–7.29 (m, 13H, -CH(OH)CH2Ph + -CHCH2Ph + indoline Ar-H), 8.13 (d, 1H, J = 8.1 Hz, indoline Ar-H), 8.20 (d, 1H, J = 8.0 Hz, -CONH-), 8.45 (s, 1H, HCOO−), 9.16 (t, 1H, J = 4.4 Hz, guanidine-NH), 9.31 (d, 1H, J = 6.7 Hz, -CONH-), ppm. 13C NMR (DMSO-d6, 150 MHz): δ 173.45, 172.09, 171.76, 170.40, 166.34, 157.35, 142.88, 138.07, 137.69, 129.93, 129.17, 128.85, 128.05, 127.70, 126.29, 125.81, 123.70, 116.38, 71.81, 60.17, 52.62, 52.29, 51.85, 40.24, 40.07, 36.10, 33.82, 27.50, 25.03 ppm. HRMS for C34H41N6O6: calculated 629.3088; found 629.3083. IR(ATR) ν: 3323, 3212, 2960, 1738, 1640, 1531, 1483, 1454, 1419, 1201, 1134, 1002, 837, 800, 752, 699, 628 cm−1. HPLC: retention time 11.970 min, purity 98.6% (254 nm). ",Methyl ((R)-1-(((R)-2-hydroxy-3-phenylpropanoyl)-d-phenylalanyl)indoline-2-carbonyl)-l-argininate,N=C(N)NCCC[C@@H](C(OC)=O)NC([C@@H]1N(C([C@@H](CC2=CC=CC=C2)NC([C@H](O)CC3=CC=CC=C3)=O)=O)C4=C(C=CC=C4)C1)=O,"1H NMR (DMSO-d6, 600 MHz): δ 1.57–1.61 (m, 2H, -CHCH2CH2CH2NH-), 1.70–1.73 (m, 1H, -CHCH2CH2CH2NH-), 1.79–1.82 (m, 1H, -CHCH2CH2CH2NH-), 2.52 (dd, 1H, J = 8.4 Hz, J = 5.3 Hz, -CH(OH)CH2Ph), 2.77 (dd, 1H, J = 13.8 Hz, J = 3.9 Hz,-CH(OH)CH2Ph), 2.91 (dd, 1H, J = 13.7 Hz, J = 1.9 Hz, -CHCH2Ph), 2.99 (dd, 1H, J = 14.0 Hz, J = 10.8 Hz, -CHCH2Ph), 3.04–3.11 (m, 2H, -CHCH2CH2CH2NH-), 3.22 (dd, 1H, J = 16.9 Hz, J = 2.1 Hz, -NHCHCH2-), 3.60 (s, 3H, -COOMe), 3.65 (dd, 1H, J = 17.0 Hz, J = 11.2 Hz, -NHCHCH2-), 4.01 (dd, 1H, J = 8.4 Hz, J = 4.0 Hz, -CHCH2CH2CH2NH-), 4.18–4.21 (m, 1H, -CHCH2Ph), 4.42–4.46 (m, 1H, -NHCHCH2-), 5.65 (dd, 1H, J = 11.4 Hz, J = 3.0 Hz, -CH(OH)CH2Ph), 7.03–7.29 (m, 13H, -CH(OH)CH2Ph + -CHCH2Ph + indoline Ar-H), 8.13 (d, 1H, J = 8.1 Hz, indoline Ar-H), 8.20 (d, 1H, J = 8.0 Hz, -CONH-), 8.45 (s, 1H, HCOO−), 9.16 (t, 1H, J = 4.4 Hz, guanidine-NH), 9.31 (d, 1H, J = 6.7 Hz, -CONH-), ppm.","13C NMR (DMSO-d6, 150 MHz): δ 173.45, 172.09, 171.76, 170.40, 166.34, 157.35, 142.88, 138.07, 137.69, 129.93, 129.17, 128.85, 128.05, 127.70, 126.29, 125.81, 123.70, 116.38, 71.81, 60.17, 52.62, 52.29, 51.85, 40.24, 40.07, 36.10, 33.82, 27.50, 25.03 ppm.","DMSO-d6, 600 MHz","1.57–1.61, 1.70–1.73, 1.79–1.82, 2.52, 2.77, 2.91, 2.99, 3.04–3.11, 3.22, 3.60, 3.65, 4.01, 4.18–4.21, 4.42–4.46, 5.65, 7.03–7.29, 8.13, 8.20, 8.45, 9.16, 9.31","DMSO-d6, 150 MHz","173.45, 172.09, 171.76, 170.40, 166.34, 157.35, 142.88, 138.07, 137.69, 129.93, 129.17, 128.85, 128.05, 127.70, 126.29, 125.81, 123.70, 116.38, 71.81, 60.17, 52.62, 52.29, 51.85, 40.24, 40.07, 36.10, 33.82, 27.50, 25.03"
PMC10099595," Analogously to the synthesis of 2B, compound 2I (98 mg, 0.31 mmol, 31%) was obtained from 3, 4-difluorobenzaldehyde (142 mg, 1.0 mmol), malononitrile (70 mg, 1.0 mmol) three drops of Et3N, and 3-methoxyphenol (109 µL, 1.0 mmol) in MeCN (5 mL). Yield: 98 mg (0.31 mmol, 31%); colorless solid of m.p. 193 °C; υmax(ATR)/cm-1 3433, 3349, 3220, 2842, 2186, 1663, 1616, 1580, 1507, 1464, 1436, 1408, 1311, 1289, 1255, 1202, 1191, 1156, 1123, 1109, 1046, 959, 928, 889, 856, 828, 816, 802, 775, 746, 697, 673; 1H NMR (300 MHz, CDCl3) 3.77 (3 H, s, OMe), 4.61 (2 H, s, NH2), 4.64 (1 H, s, 4-H), 6.53 (1 H, d, J = 2.6 Hz, 8-H), 6.62 (1 H, dd, J = 8.6 Hz, 2.6 Hz, 6-H), 6.81 (1 H, d, J = 8.6 Hz, 5-H), 6.9-7.0 (2 H, m, 5’-H, 6’-H), 7.0-7.1 (1 H, m, 2’-H); 13C NMR (75.5 MHz, CDCl3) 39.8 (4-C), 55.5 (OMe), 60.5 (3-C), 101.5 (8-C), 111.9 (6-C), 113.8 (4a-Cq), 116.7 (d, J = 17.6 Hz, 2’-C), 117.4 (d, J = 17.4 Hz, 5’-C), 119.4 (CN), 123.7 (d, J = 9.8 Hz, 6’-C), 130.1 (5-C), 141.8 (1’-C), 147.1 (d, J = 156.0 Hz), 149.1 (8a-Cq), 151.2 (d, J = 156.0 Hz, 3’-C), 159.1 (7-C), 159.7 (2-C); m/z (EI) 314 (33) [M+], 201 (100); Anal. calcd. for C17H12F2N2O2 (%), C, 64.97, H, 3.85, N, 8.91; found: C, 65.08, H, 3.79, N, 8.96. ",compound 2I,,"1H NMR (300 MHz, CDCl3) 3.77 (3 H, s, OMe), 4.61 (2 H, s, NH2), 4.64 (1 H, s, 4-H), 6.53 (1 H, d, J = 2.6 Hz, 8-H), 6.62 (1 H, dd, J = 8.6 Hz, 2.6 Hz, 6-H), 6.81 (1 H, d, J = 8.6 Hz, 5-H), 6.9-7.0 (2 H, m, 5’-H, 6’-H), 7.0-7.1 (1 H, m, 2’-H)","13C NMR (75.5 MHz, CDCl3) 39.8 (4-C), 55.5 (OMe), 60.5 (3-C), 101.5 (8-C), 111.9 (6-C), 113.8 (4a-Cq), 116.7 (d, J = 17.6 Hz, 2’-C), 117.4 (d, J = 17.4 Hz, 5’-C), 119.4 (CN), 123.7 (d, J = 9.8 Hz, 6’-C), 130.1 (5-C), 141.8 (1’-C), 147.1 (d, J = 156.0 Hz), 149.1 (8a-Cq), 151.2 (d, J = 156.0 Hz, 3’-C), 159.1 (7-C), 159.7 (2-C)","300 MHz, CDCl3","3.77, 4.61, 4.64, 6.53, 6.62, 6.81, 6.9-7.0, 7.0-7.1","75.5 MHz, CDCl3","39.8, 55.5, 60.5, 101.5, 111.9, 113.8, 116.7, 117.4, 119.4, 123.7, 130.1, 141.8, 147.1, 149.1, 151.2, 159.1, 159.7"
PMC10179810,"4.2.7. (R)-6-(((Tert-butyldiphenylsilyl)oxy)methyl)-1-methyl-3-thioxopiperazin-2-one (12) Compound 11 (1 g, 2.5 mmol) was mixed with Lawesson reagent (0.51 g, 1.2 mmol, 0.5 eq) in THF (5 mL). The mixture was stirred for 6 h at rt. H2O (5 mL) was added. The aqueous layer was extracted with EA (5 mL × 3), and the combined organic layer was washed with brine (5 mL), dried with Na2SO4, and concentrated in vacuo. The crude product was purified using column chromatography (CH2Cl2/MeOH 200:1 to 100:1) and dried in vacuo to obtain a yellow solid of 842 mg. The yield was 81%. [α]D24 − 60.5 (c 0.20, CH3OH).1H NMR (400 MHz, DMSO-d6): δ 10.94 (d, J = 4.9 Hz, 1H), 7.65–7.27 (m, 10H), 3.80–3.49 (m, 4H), 3.44–3.33 (m, 1H), 2.89 (s, 3H), and 0.95 (s, 9H). 13C NMR (101 MHz, DMSO-d6): δ: 186.09, 156.44, 135.58, 132.69, 130.56, 128.58, 62.40, 57.73, 41.81, 35.28, 27.10, and 19.18. HRMS (ESI) m/z calcd for C22H29N2O2SSi+ [M + H]+: 413.1714, found: 413.1714. ",(R)-6-(((Tert-butyldiphenylsilyl)oxy)methyl)-1-methyl-3-thioxopiperazin-2-one,O=C1N(C)C(CO[Si](C2=CC=CC=C2)(C(C)(C)C)C3=CC=CC=C3)CNC1=S,"1H NMR (400 MHz, DMSO-d6): δ 10.94 (d, J = 4.9 Hz, 1H), 7.65–7.27 (m, 10H), 3.80–3.49 (m, 4H), 3.44–3.33 (m, 1H), 2.89 (s, 3H), and 0.95 (s, 9H)","13C NMR (101 MHz, DMSO-d6): δ: 186.09, 156.44, 135.58, 132.69, 130.56, 128.58, 62.40, 57.73, 41.81, 35.28, 27.10, and 19.18","400 MHz, DMSO-d6","10.94, 7.65–7.27, 3.80–3.49, 3.44–3.33, 2.89, 0.95","101 MHz, DMSO-d6","186.09, 156.44, 135.58, 132.69, 130.56, 128.58, 62.40, 57.73, 41.81, 35.28, 27.10, 19.18"
PMC6225118,"3.2.2. Stepwise Synthesis for (5) 6-(5-(Quinolin-2-yl)-1,2,4-oxadiazol-3-yl)picolinonitrile (15). Quinoline-2-carboxylic acid (0.12 g, 0.68 mmol) and 1,1′-carbonyldiimidazole (CDI, 0.11 g, 0.68 mmol) were dissolved in DMF (10 mL) and stirred at room temperature for 30 min. (Z)-6-cyano-N′-hydroxypicolinimidamide (0.1 g, 0.62 mmol) was added and the reaction mixture was stirred at room temperature overnight. CDI (0.11 g, 0.68 mmol) was further added and the reaction mixture was heated at 150 °C for 6 h. After cooling down, the reaction mixture was poured into water to induce the precipitation of a pale yellow solid, purified by Isolera ONE (CHCl3:MeOH gradient) obtaining a white solid (0.11 g; yield 60%), which was filtered and characterized as pure product. m.p. > 300  °C (dec.); 1H-NMR (300 MHz, [D6]DMSO, 25 °C, TMS): δ = 8.73 (d, 3J(H,H) = 8.5 Hz, 1 H), 8.53 (d, 3J(H,H) = 7.8 Hz, 1 H), 8.43 (d, 3J(H,H) = 7.8 Hz, 1 H), 8.36 (t, 3J(H,H) = 7.8, 1 H), 8.27 (d, 3J(H,H) = 8.4 Hz, 2 H), 8.17 (d, 3J(H,H) = 7.9 Hz, 1 H), 7.96 (t, 3J(H,H) = 7.2, 3J(H,H) = 8.1 Hz, 1 H), 7.82 (t, 3J(H,H) = 7.4, 3J(H,H) = 7.6 Hz, 1 H). 13C-NMR (75 MHz, [D6]DMSO, 25 °C, TMS): δ = 175.2, 167.5, 147.4, 147.0, 142.6, 139.9, 138.4, 133.4, 131.2, 130.9, 129.7, 128.9, 128.2, 127.1, 120.6, 116.8. ","6-(5-(Quinolin-2-yl)-1,2,4-oxadiazol-3-yl)picolinonitrile",N#CC1=NC(C2=NOC(C3=NC4=CC=CC=C4C=C3)=N2)=CC=C1,"1H-NMR (300 MHz, [D6]DMSO, 25 °C, TMS): δ = 8.73 (d, 3J(H,H) = 8.5 Hz, 1 H), 8.53 (d, 3J(H,H) = 7.8 Hz, 1 H), 8.43 (d, 3J(H,H) = 7.8 Hz, 1 H), 8.36 (t, 3J(H,H) = 7.8, 1 H), 8.27 (d, 3J(H,H) = 8.4 Hz, 2 H), 8.17 (d, 3J(H,H) = 7.9 Hz, 1 H), 7.96 (t, 3J(H,H) = 7.2, 3J(H,H) = 8.1 Hz, 1 H), 7.82 (t, 3J(H,H) = 7.4, 3J(H,H) = 7.6 Hz, 1 H)","13C-NMR (75 MHz, [D6]DMSO, 25 °C, TMS): δ = 175.2, 167.5, 147.4, 147.0, 142.6, 139.9, 138.4, 133.4, 131.2, 130.9, 129.7, 128.9, 128.2, 127.1, 120.6, 116.8","300 MHz, [D6]DMSO, 25 °C, TMS","8.73, 8.53, 8.43, 8.36, 8.27, 8.17, 7.96, 7.82","75 MHz, [D6]DMSO, 25 °C, TMS","175.2, 167.5, 147.4, 147.0, 142.6, 139.9, 138.4, 133.4, 131.2, 130.9, 129.7, 128.9, 128.2, 127.1, 120.6, 116.8"
PMC6268879," 2-Benzyhydrylsulfanyl-N-decylacetamide (11b). White liquid. Rf = 0.4 (ethyl acetate/n-hexane = 1:2, v/v); IR max (CHCl3, KBr): 3466, 3300, 3005, 2926, 2129, 1742, 1600, 1496, 1451, 1384, 1280, 1158, 1117, 1055, 995, 754, cm−1; 1H-NMR (CDCl3): δ 7.41–7.21 (m, 10H), 6.65 (s, 1H), 5.11 (s, 1H), 3.24–3.16 (q, J = 4.2 Hz, 2H), 3.11 (s, 2H), 1.27 (brs, 16H), 0.91–0.86 (t, J = 3.8 Hz, 3H); 13C-NMR (CDCl3): δ 168.3, 140.6, 129.0, 128.4, 127.8, 55.3, 40.0, 36.4, 32.1, 31.1, 29.5, 27.2, 22.9, 14.3; LC-MS (ESI+) m/z 420 - [M+Na]. ",2-Benzyhydrylsulfanyl-N-decylacetamide,O=C(NCCCCCCCCCC)CSC(C1=CC=CC=C1)C2=CC=CC=C2,"1H-NMR (CDCl3): δ 7.41–7.21 (m, 10H), 6.65 (s, 1H), 5.11 (s, 1H), 3.24–3.16 (q, J = 4.2 Hz, 2H), 3.11 (s, 2H), 1.27 (brs, 16H), 0.91–0.86 (t, J = 3.8 Hz, 3H)","13C-NMR (CDCl3): δ 168.3, 140.6, 129.0, 128.4, 127.8, 55.3, 40.0, 36.4, 32.1, 31.1, 29.5, 27.2, 22.9, 14.3",CDCl3,"7.41–7.21, 6.65, 5.11, 3.24–3.16, 3.11, 1.27, 0.91–0.86",CDCl3,"168.3, 140.6, 129.0, 128.4, 127.8, 55.3, 40.0, 36.4, 32.1, 31.1, 29.5, 27.2, 22.9, 14.3"
PMC6269033,"3.3. Synthesis of 1,3-Dibenzyl-2,4,5-triphenyl-3H-imidazol-1-ium (3a) In a septum sealed NMR tube, 1-benzyl-2,4,5-triphenyl-1H-imidazole [41] (19.5 mg, 0.05 mmol) was dissolved in CDCl3 (1.5 mL). Benzyl bromide (9.0 μL, 0.075 mmol) was added by microsyringe. The tube was heated at 75 °C for 3 days. The solvent was removed in vacuo and the resulting residue was redissolved in CH2Cl2 (500 μL). Diethyl ether (10 mL) was slowly layered on top of this solution, resulting in the precipitation of a white solid. This solid was further triturated with diethyl ether to afford 3a as a white solid. (12.2 mg, 43%) 1H-NMR (500 MHz, CDCl3): δ 8.00–7.99 (m, 1H), 7.56–7.53 (m, 3H), 7.46 (t, J = 7.7 Hz, 1H), 7.32–7.29 (m, 1H), 7.27–7.23 (m, 2H), 7.20–7.14 (m, 3H), 6.76–6.75 (m, 2H), 5.25 (s, 2H). 13C-NMR (126 MHz, CDCl3): δ 145.1, 134.1, 132.8, 132.3, 131.5, 131.4, 130.0, 129.4, 128.8, 128.7, 128.2, 127.1, 125.4, 122.1, 50.7 HRMS (ESI): C35H29N2 (M)+ calcd; 477.23359 observed; 477.23253 ","1,3-Dibenzyl-2,4,5-triphenyl-3H-imidazol-1-ium",C1(C2=CC=CC=C2)=[N+](CC3=CC=CC=C3)C(C4=CC=CC=C4)=C(C5=CC=CC=C5)N1CC6=CC=CC=C6,"1H-NMR (500 MHz, CDCl3): δ 8.00–7.99 (m, 1H), 7.56–7.53 (m, 3H), 7.46 (t, J = 7.7 Hz, 1H), 7.32–7.29 (m, 1H), 7.27–7.23 (m, 2H), 7.20–7.14 (m, 3H), 6.76–6.75 (m, 2H), 5.25 (s, 2H)","13C-NMR (126 MHz, CDCl3): δ 145.1, 134.1, 132.8, 132.3, 131.5, 131.4, 130.0, 129.4, 128.8, 128.7, 128.2, 127.1, 125.4, 122.1, 50.7","500 MHz, CDCl3","8.00–7.99, 7.56–7.53, 7.46, 7.32–7.29, 7.27–7.23, 7.20–7.14, 6.76–6.75, 5.25","126 MHz, CDCl3","145.1, 134.1, 132.8, 132.3, 131.5, 131.4, 130.0, 129.4, 128.8, 128.7, 128.2, 127.1, 125.4, 122.1, 50.7"
PMC10095642," Under stirring at room temperature, PCC (1.46 g, 6.8 mmol) was dissolved in 45 mL of dichloromethane, and a solution of compound 4 (1.00 g, 4.5 mmol) in dichloromethane (40 mL) was added dropwise to it. After 4 h of reaction, the mixture was washed with 10% hydrochloric acid (30 mL × 2) and extracted with ethyl acetate (50 mL × 3). The organic layer was washed with brine (50 mL), water (50 mL × 2), then dried over anhydrous Na2SO4, filtered by suction, and concentrated in vacuo. The residue was purified by flash chromatography on silica gel using petroleum ether and ethyl acetate (4:1, v/v) as eluent to obtain the target compound 5 as a white solid with 81% yield, mp. 81–83 °C; 1H NMR (400 MHz, CDCl3) δ 10.14 (s, 1H), 8.49 (dd, J = 7.9, 1.7 Hz, 1H), 8.22 (s, 1H), 7.63–7.44 (m, 1H), 7.11 (ddd, J = 22.3, 14.6, 4.7 Hz, 2H), 4.06 (s, 3H). 13C NMR (100 MHz, CDCl3) δ 185.4, 163.7, 156.6, 153.7, 131.7, 128.8, 128.0, 121.3, 111.4, 55.6. ",compound 5,,"1H NMR (400 MHz, CDCl3) δ 10.14 (s, 1H), 8.49 (dd, J = 7.9, 1.7 Hz, 1H), 8.22 (s, 1H), 7.63–7.44 (m, 1H), 7.11 (ddd, J = 22.3, 14.6, 4.7 Hz, 2H), 4.06 (s, 3H)","13C NMR (100 MHz, CDCl3) δ 185.4, 163.7, 156.6, 153.7, 131.7, 128.8, 128.0, 121.3, 111.4, 55.6","400 MHz, CDCl3","10.14, 8.49, 8.22, 7.63–7.44, 7.11, 4.06","100 MHz, CDCl3","185.4, 163.7, 156.6, 153.7, 131.7, 128.8, 128.0, 121.3, 111.4, 55.6"
PMC10048804,"Description of (1E)-1-(1-(7-Hydroxy-2-oxo-2H-chromen-3-yl)ethylidene)semicarbazide (FN-17) Yield: 60%, yellow-green amorphous powder; RT: 3.16 min; Purity: 99.9%; mp: 226–229 °C; 1H NMR (400 MHz, DMSO-d6, ppm): δ 2.10 (s, 3H, CH3); 6.50 (s, 2H, NH2); 6.72 (d, J = 2.2 Hz, 1H); 6.81 (dd, J = 8.7 and 2.2 Hz, 1H); 7.58 (d, J = 8.5 Hz, 1H); 8.23 (s, 1H); 9.43 (s, 1H, NH); 13C NMR (100 MHz, DMSO-d6, ppm): δ 15.89 (CH3); 102.18 (CH); 111.95 (C); 114.01 (CH); 122.20 (C); 130.84 (CH); 142.10 (CH); 143.05 (C); 155.74 (C−O); 157.61 (C=N); 160.17 (C=O); 162.00 (C=O). ATR-FTIR (υ/cm−1): 3149 δ(O−H), 3514 and 3402 v(N−H), 1687 v(C=O), 1622 v(C=Cene), 812 δ(C=Cene); CG RT: 16.1 min; C12H11N3O4: 261.07 g/mol; MS: m/z 218 [M+−43, (CH2NO•)]. ",(1E)-1-(1-(7-Hydroxy-2-oxo-2H-chromen-3-yl)ethylidene)semicarbazide,O=C(N)N/N=C(C(C1=O)=CC2=C(O1)C=C(O)C=C2)\C,"1H NMR (400 MHz, DMSO-d6, ppm): δ 2.10 (s, 3H, CH3); 6.50 (s, 2H, NH2); 6.72 (d, J = 2.2 Hz, 1H); 6.81 (dd, J = 8.7 and 2.2 Hz, 1H); 7.58 (d, J = 8.5 Hz, 1H); 8.23 (s, 1H); 9.43 (s, 1H, NH)","13C NMR (100 MHz, DMSO-d6, ppm): δ 15.89 (CH3); 102.18 (CH); 111.95 (C); 114.01 (CH); 122.20 (C); 130.84 (CH); 142.10 (CH); 143.05 (C); 155.74 (C−O); 157.61 (C=N); 160.17 (C=O); 162.00 (C=O)","400 MHz, DMSO-d6, ppm","2.10, 6.50, 6.72, 6.81, 7.58, 8.23, 9.43","100 MHz, DMSO-d6, ppm","15.89, 102.18, 111.95, 114.0, 122.20, 130.84, 142.10, 143.05, 155.74, 157.61, 160.17, 162.00"
