Paragraph,task_name,output
"Paragraph_2_13C_NMR_text: Synthesis of 3-(((S)-6-(3,4-dichlorobenzamido)-4,5,6,7-tetrahydrobenzo[d]thiazol-2-yl)amino)-3-oxo-1-phenylpropan-1-aminium chloride (TSF-15). To a solution of compound TSF-10 (60 mg, 0.102 mmol) in 1,4-dioxane (20 mL) 4 M HCl in 1,4-dioxane (0.76 mL, 3.05 mmol) was added and the mixture was stirred overnight at room temperature. The solvent was evaporated under reduced pressure and the solid residue was washed with 1,4-dioxane to yield a clean product. Yield: 84% (45 mg); white solid; Rf (DKM:MeOH = 9:1) = 0.0; 1H NMR (400 MHz, DMSO-d6) δ 12.16 (s, 1H), 8.69 (dd, J1 = 7.6 Hz, J2 = 3.4 Hz, 1H), 8.50 (s, 3H), 8.10 (t, J = 1.7 Hz, 1H), 7.84 (ddd, J1 = 8.4 Hz, J2 = 2.1 Hz, J3 = 1.3 Hz, 1H), 7.77 (dd, J1 = 8.4 Hz, J2 = 1.3 Hz, 1H), 7.54–7.46 (m, 2H), 7.47–7.34 (m, 3H), 4.76–4.64 (m, 1H), 4.26–4.14 (m, 1H), 3.19–3.07 (m, 2H), 3.03–2.95 (m, 1H), 2.70–2.64 (m, 3H), 2.06–1.98 (m, 1H), 1.94–1.81 (m, 1H) ppm (Supplementary Figure 10c); 13C NMR (101 MHz, DMSO-d6) δ 167.00, 163.63, 154.97, 143.38, 136.86, 136.84, 134.81, 133.96, 131.16, 130.64, 129.29, 128.81, 128.70, 127.79, 127.61, 127.59, 119.61, 50.96, 46.17, 46.13, 28.41, 28.09, 24.68 ppm (Supplementary Figure 10d); HRMS (ESI+) calcd. for C23H24Cl2N4O2S [M + H]+: 489.0913, found: 489.0907; UPLC: tr: 4.060 min (98.08% at 254 nm and 96.77% at 220 nm) (Supplementary Figure 10e, f).  Hsp90 C-terminal domain time-resolved fluorescence resonance energy transfer (TR-FRET) assay ",Paragraph_2_13C_NMR_text,"13C NMR (101 MHz, DMSO-d6) δ 167.00, 163.63, 154.97, 143.38, 136.86, 136.84, 134.81, 133.96, 131.16, 130.64, 129.29, 128.81, 128.70, 127.79, 127.61, 127.59, 119.61, 50.96, 46.17, 46.13, 28.41, 28.09, 24.68"
"Paragraph_2_13C_NMR_text: tert-Butyl-2-(4-(5,5-difluoro-7-(4-methoxyphenyl)-1,9-diphenyl-5H-4λ4,5λ4-dipyrrolo[1,2-c:2′,1′-f][1–3,5]triazaborinin-3-yl)phenoxy)acetate (3). A solution of 2 (146.7 mg, 0.27 mmol, 1.0 eq.) and CsF (168.4 mg, 1.108 mmol, 4.0 eq.) was stirred in anhydrous DMSO (8 mL) and treated with tert-butylbromoacetate (0.07 mL, 0.443 mmol, 1.6 eq.) under N2. The reaction was heated at 40 °C for 2 h. The mixture was cooled in an ice bath to 0 °C, saturated aqueous NH4Cl (40 mL) was added and the product extracted with ethyl acetate (2 × 40 mL). The combined organic layers were washed with brine (80 mL), dried over anhydrous Na2SO4, filtered and the solvent removed by rotary evaporation. The crude residue was purified by flash silica gel chromatography using CH2Cl2 as eluent affording a red metallic solid 3 (153.1 mg, 84%), mp = 153–155 °C. 1H NMR (400 MHz, CDCl3) δ: 8.13–8.02 (m, 8H), 7.50–7.38 (m, 6H), 7.05 (s, 1H), 7.04–6.98 (m, 6H), 4.59 (s, 2H), 3.89 (s, 3H), 1.51 (s, 9H) ppm; 13C NMR (101 MHz, CDCl3) δ: 167.7, 162.2, 160.2, 158.7, 158.3, 157.8, 145.7, 145.3, 143.6, 143.2, 132.6, 132.6, 131.9, 131.7, 129.4, 129.4, 129.4, 128.7, 125.2, 124.2, 119.0, 118.7, 116.0, 114.9, 114.4, 82.9, 65.8, 55.6, 28.2 ppm; 19F NMR (376 MHz, CDCl3) δ: −131.87 (q) ppm. HRMS (ESI+): m/z calcd. for C39H34BF2N3NaO4 [M + Na]+ 680.2509; found 680.2511. ",Paragraph_2_13C_NMR_text,"13C NMR (101 MHz, CDCl3) δ: 167.7, 162.2, 160.2, 158.7, 158.3, 157.8, 145.7, 145.3, 143.6, 143.2, 132.6, 132.6, 131.9, 131.7, 129.4, 129.4, 129.4, 128.7, 125.2, 124.2, 119.0, 118.7, 116.0, 114.9, 114.4, 82.9, 65.8, 55.6, 28.2 ppm"
"Paragraph_2_13C_NMR_text: 3.2.1. Solution-Phase Synthesis Building Block Monomers and Intermediates Methyl (R)-3-(tosyloxy)butanoate [(R)-1]. A solution of p-toluenesulfonyl chloride (35.1 g, 184 mmol, 1.15 equiv) in toluene (50 mL) was added in a dropwise manner to a stirred solution of methyl (R)-3-hydroxybutanoate (20 g, 160 mmol) in anhydrous pyridine (50 mL) under N2. The reaction mixture was stirred overnight after warming to room temperature and quenched with 1N aqueous HCl (100 mL). The resulting mixture was then extracted with EtOAc (3 × 200 mL) and the combined organic layers were washed with brine (100 mL), dried over Na2SO4, filtered and concentrated in vacuo. The crude residue was purified by SiO2 flash chromatography to give the title compound (R)-1 (38.7 g, 84%) as a white solid. [α]20D −8.3 (c 3.0, CH3CN); 1H-NMR (500 MHz, CDCl3): δ 7.79 (d, J = 8 Hz, 2H), 7.35 (d, J = 8 Hz, 2H), 4.97 (sextet, J = 6.5 Hz, 1H), 3.6 (s, 1H), 2.73 (dd, J = 6.5 and 15.5 Hz, 1H), 2.52 (dd, J = 6.5 and 16 Hz, 1H), 2.45 (s, 3H), 1.35 (d, J = 6.5 Hz, 3H). 13C-NMR (500 MHz, CDCl3): δ 179.69, 144.71, 134.01, 129.77 (×2), 127.78 (×2), 75.74, 51.81, 41.29, 21.60, 20.94. Mass m/z calcd. for [M + H]+ 273.8, found [M + H]+ 273.8. ",Paragraph_2_13C_NMR_text,"13C-NMR (500 MHz, CDCl3): δ 179.69, 144.71, 134.01, 129.77 (×2), 127.78 (×2), 75.74, 51.81, 41.29, 21.60, 20.94"
"Paragraph_2_13C_NMR_text: 3.1.4. Synthesis of (3S,8S,9S,10R,13R,14S,17R)-17-((2R,6R)-7-Hydroxy-6-Methylheptan-2-yl)-10,13-Dimethyl-2,3,4,7,8,9,10,11,12,13,14,15,16,17-Tetradecahydro-1H-Cyclopenta[a]Phenanthren-3-ol (11) Compound 10 (1.1 g, 1.6 mmol) was dissolved in 15 mL of dry ether and was added dropwise to a mixture of LiAlH4 (623 mg, 16.4 mmol) in 15 mL of dry ether. The mixture was heated to reflux and stirred at reflux for 10 h. After the reaction was completed (detected by TLC), the reaction was quenched with water. The solution was worked up by the addition of 1 N NaOH (4 mL) and then extracted with EtOAc (20 mL × 3). The combined EtOAc extracts were washed with brine, dried over Na2SO4, filtered and condensed by rotary evaporation to yield a yellow oil. The residue was purified by silica gel chromatography (gradient: 1 to 5% MeOH in CH2Cl2) and provided product 11 (600 mg, 91%, Rf = 0.2 in CH2Cl2: MeOH = 20:1) as a white solid. 1H NMR (400 MHz, DMSO-d6) δ 5.26 (d, J = 5.0 Hz, 1H), 4.60 (d, J = 4.6 Hz, 1H), 4.35 (t, J = 5.3 Hz, 1H), 3.29–3.19 (m, 2H), 3.19–3.11 (m, 1H), 2.18–2.02 (m, 2H), 2.01–1.85 (m, 2H), 1.81–1.71 (m, 2H), 1.67 (d, J = 12.2 Hz, 1H), 1.58–0.95 (m, 20H), 0.94 (s, 3H), 0.89 (d, J = 6.5 Hz, 3H), 0.80 (d, J = 6.6 Hz, 3H), 0.65 (s, 3H). 13C NMR (100 MHz, DMSO-d6) δ 141.7, 120.9, 70.5, 66.8, 56.7, 56.1, 50.1, 42.7, 42.3, 37.4, 36.5, 36.2, 35.8, 35.6, 33.7, 31.9, 31.9, 31.8, 29.5, 28.3, 24.4, 23.3, 21.1, 19.6, 19.0, 17.2, 12.2. ",Paragraph_2_13C_NMR_text,"13C NMR (100 MHz, DMSO-d6) δ 141.7, 120.9, 70.5, 66.8, 56.7, 56.1, 50.1, 42.7, 42.3, 37.4, 36.5, 36.2, 35.8, 35.6, 33.7, 31.9, 31.9, 31.8, 29.5, 28.3, 24.4, 23.3, 21.1, 19.6, 19.0, 17.2, 12.2"
"Paragraph_2_13C_NMR_text: Ethyl 3-(7-(1-(cyclohexylcarbamoyl)propyl)-6,7-dihydro-4-methyl-2-phenyl-5H-pyrrolo[2,3-d]-pyrimidin-5-yl)propanoate (2d). Pale yellow liquid, (265 mg, 55%), 1H-NMR: δ (ppm) 8.40–8.30 (m, 2H), 7.54–7.38 (m, 3H), 6.52 (br s, 1H), 4.63–4.45 (m, 1H), 4.09 (q, 2H, J = 7.0 Hz), 3.80–3.60 (m, 2H), 3.50–3.25 (m, 2H), 2.40 (s, 3H), 2.37–2.24 (m, 2H), 2.18–1.96 (m, 2H), 1.94–1.70 (m, 4H), 1.63–1.38 (m, 3H), 1.34–1.14 (m, 6H), 1.05–0.80 (m, 5H); 13C-NMR: δ (ppm) 172.8, 169.3, 166.6, 163.0, 157.9, 138.2, 130.0, 128.2, 127.7, 117.5, 60.6, 58.2, 50.7, 47.9, 35.2, 32.8, 32.7, 30.4, 28.8, 25.3, 24.4, 24.2, 21.0, 20.9, 14.2, 10.8; IR (thin film): 2972, 2929, 2850, 1731, 1662, 1605, 1562, 1531, 1452, 1377, 1312, 1246, 1163 cm−1, HRMS: Calcd. for C28H38N4O3: 478.2944, Found: 478.2950. ",Paragraph_2_13C_NMR_text,"13C-NMR: δ (ppm) 172.8, 169.3, 166.6, 163.0, 157.9, 138.2, 130.0, 128.2, 127.7, 117.5, 60.6, 58.2, 50.7, 47.9, 35.2, 32.8, 32.7, 30.4, 28.8, 25.3, 24.4, 24.2, 21.0, 20.9, 14.2, 10.8"
"Paragraph_2_13C_NMR_text: Data for 2-(3-hydroxy-4-(methoxycarbonyl)-2,5-dimethylphenoxy)-3,6-dimethyl-4-propoxybenzoic acid (3d): Yield: 77%, white solid, mp 234–236 °C; 1H NMR (400 MHz, CDCl3) δ 11.90 (s, 1H), 6.60 (s, 1H), 5.80 (s, 1H), 3.98 (t, J = 6.4 Hz, 2H), 3.90 (s, 3H), 2.44 (s, 3H), 2.34 (s, 3H), 2.23 (s, 3H), 1.90 (s, 3H), 1.84 (p, J = 7.1 Hz, 2H), 1.06 (t, J = 7.4 Hz, 3H). 13C NMR (100 MHz, CDCl3) δ 172.5, 170.0, 162.6, 159.9, 159.3, 151.0, 139.8, 137.2, 118.9, 118.0, 111.1, 110.4, 108.4, 106.1, 69.9, 51.8, 24.4, 22.6, 20.7, 10.6, 8.9, 8.1; HRMS m/z calcd for C22H26O7Na ([M + Na]+) 425.1571, found 425.1566 (Figures S10–S12). ",Paragraph_2_13C_NMR_text,"13C NMR (100 MHz, CDCl3) δ 172.5, 170.0, 162.6, 159.9, 159.3, 151.0, 139.8, 137.2, 118.9, 118.0, 111.1, 110.4, 108.4, 106.1, 69.9, 51.8, 24.4, 22.6, 20.7, 10.6, 8.9, 8.1"
"Paragraph_2_13C_NMR_text: 2.4.3. 2-(3,4,5-Trimethoxyphenyl)-1H-Benzo[d]Imidazole (TMI) 1H NMR (300 MHz, DMSO-d6) δ (ppm): 12.87 (s, 1H, NH), 7.71–7.48 (m, 5H), 7.19 (s, 2H), 3.88 (s, 6H), 3.69 (s, 3H). 13C NMR δ (ppm): 153.32, 151.33, 143.79, 138.87, 135.00, 125.59, 122.66, 121.82, 118.78, 111.36, 103.81, 60.31, 56.12.  2.5. Weight Loss ASTM G31-2004 standard was used to determine the duration of the test for the weight-loss experiments. The test duration was 24 h. The corrosion rates were calculated using the weight-loss method data. After 24 h of exposure, the steel coupons were rinsed with distilled water and Clarke’s solution for 5 min. Finally, the coupons were rinsed with distilled water and dried. All weight-loss experiments were performed in triplicate at 333 K for 24 h. Through the weight-loss method, the corrosion rates were calculated as follows: (1) CR=8.76×Δmρat",Paragraph_2_13C_NMR_text,"13C NMR δ (ppm): 153.32, 151.33, 143.79, 138.87, 135.00, 125.59, 122.66, 121.82, 118.78, 111.36, 103.81, 60.31, 56.12"
"Paragraph_2_13C_NMR_text: 4-Hydroxybenzylcinnamamide (30): solid white, yield 38.0% (64.3 mg), M.p.: 188–189 °C, TLC (9:1 hexane/EtOAc), Rf = 0.1 (7:3 Hex: AcOEt), IR vmax (KBr. cm−1): 3246, 3066, 2969, 1649, 1614, 1465. 1H-NMR (DMSO-d6, 400 MHz): δH 9.12 (s, 1H), 8.25 (t, J = 6.5 Hz, 1H), 7.30–7.27 (dd, J = 6.4 Hz, 2.0 Hz, 2H), 7.25 (d, J = 16.0 Hz, 1H), 7.15–7.09 (m, 3H), 6.86 (d, J = 8.4 Hz, 2H), 6.48 (d, J = 8.4 Hz, 2H), 6.43 (d, J = 16.0 Hz, 1H). 13C-NMR (DMSO-d6, 100 MHz): δC 165.91, 147.15, 145.38, 144.04, 133.91, 130.68. 128.96, 128.59, 128.49, 123.59, 117.45, 44.44. HRMS (MALDI) calculated for C16H15NO2 [M+H]+: 254.1165; found: 254.1175.  4.2. Antileishmanial Activity ",Paragraph_2_13C_NMR_text,"13C-NMR (DMSO-d6, 100 MHz): δC 165.91, 147.15, 145.38, 144.04, 133.91, 130.68. 128.96, 128.59, 128.49, 123.59, 117.45, 44.44"
"Paragraph_2_13C_NMR_text: 5-(4-(2,3-Dihydro-1H-perimidin-2-yl)benzamido)pentanoic acid (18). Yield = 47%, mp 102.8–107.4 °C; 1H-NMR (DMSO-d6) δ: 1.55 (m, 4H), 2.22–2.28 (m, 2H), 3.25 (m, 2H), 5.42 (s, 1H), 6.50 (d, J = 7.2 Hz, 2H), 6.98 (d, J = 8.0 Hz, 2H), 7.15 (dd, J = 7.6 Hz, 8.0 Hz, 2H), 7.65 (d, J = 8.0 Hz, 2H), 7.87 (d, J = 8.0 Hz, 2H), 8.49 (t, J = 5.2 Hz, 1H); 13C-NMR (DMSO-d6) δ: 22.0, 28.6, 33.3, 38.8, 65.8, 104.7, 112.6, 115.6, 126.8, 127.0, 127.7, 134.3, 134.7, 142.4, 144.4, 165.7, 174.4; MS (ESI): m/z calcd. for C23H24N3O3 [M+H]+ 390.2, found: 390.1. ",Paragraph_2_13C_NMR_text,"13C-NMR (DMSO-d6) δ: 22.0, 28.6, 33.3, 38.8, 65.8, 104.7, 112.6, 115.6, 126.8, 127.0, 127.7, 134.3, 134.7, 142.4, 144.4, 165.7, 174.4"
"Paragraph_2_13C_NMR_text: 3.3.2. 5,7-Dihydroxy-3-(4-hydroxybenzyl)-2-trifluoromethylchromen-4-one (10) Trifluoroacetic anhydride (10 mL) was added to a mixture of phloretin (1, 2.74 g, 10 mmol) and triethylamine (10 mL) in acetone (50 mL) and heated at reflux for 5 h. After a new compound was observed by TLC, the reaction mixture was diluted with water (50 mL) and extracted with dichloromethane (3 × 50 mL). The organic phases were collected and dried over anhydrous magnesium sulfate. The solution was filtered under vacuum and purified by column chromatography using a binary solvent mixture of petroleum ether-ethyl acetate (5:1-3:1) to afford 10 (2.74 g, 78%). MS m/z: 352.98 [M+H]+; 1H-NMR (DMSO-d6, 300 MHz) δ: 12.20 (s, 1H, OH), 11.22 (s, 1H, OH), 9.24 (s, 1H, OH), 7.00 (d, 2H, J = 2.0 Hz, Ph), 6.68 (d, 2H, J = 2.5 Hz, Ph), 6.42 (s, 1H, Ph), 6.29 (s, 1H, Ph), 3.82 (t, 2H, CH2). 13C-NMR (DMSO-d6, 75 MHz): 180.4, 165.5, 161.3, 156.3, 155.8, 147.6, 147.3, 128.8, 127.7, 121.8, 115.1, 103.7, 99.7, 93.9, 26.6.  3.4. X-ray Crystallographic Data CCDC 1026553 and 1026554 contain the supplementary crystallographic data for this paper. These data can be obtained free of charge via http://www.ccdc.cam.ac.uk/conts/retrieving.html (or from the CCDC, 12 Union Road, Cambridge CB2 1EZ, UK; Fax: +44 1223 336033; E-mail: deposit@ccdc.cam.ac.uk).",Paragraph_2_13C_NMR_text,"13C-NMR (DMSO-d6, 75 MHz): 180.4, 165.5, 161.3, 156.3, 155.8, 147.6, 147.3, 128.8, 127.7, 121.8, 115.1, 103.7, 99.7, 93.9, 26.6"
"Paragraph_2_13C_NMR_text: 1-chloro-4-(thiocyanatomethyl)benzene (2a) [33] was purified by silica gel chromatography column (hexanes/AcOEt = 9/1) to afford a yellow oil, 79.0 mg (86% yield); 1H NMR (CDCl3, 400 MHz) δ = 7.36–7.34 (m, 2H), 7.29–7.27 (m, 2H), 4.09 (s, 2H). 13C NMR (CDCl3, 100 MHz) δ = 130.0, 131.1, 130.4, 129.4, 111.8, 37.6. ",Paragraph_2_13C_NMR_text,"13C NMR (CDCl3, 100 MHz) δ = 130.0, 131.1, 130.4, 129.4, 111.8, 37.6"
"Paragraph_2_13C_NMR_text: Ethyl 5-((1-(5-methyl-1-phenyl-1H-1,2,3-triazol-4-yl)ethylidene)hydrazono)-4-phenyl-4,5-dihydro-1,3,4-thiadiazole-2-carboxylate (9b). Yellow solid, (70% yield); mp: 184–186 °C; IR: ν = 3064, 2983 (CH), 1704 (C=O), 1606 (C=N) cm−1; 1H-NMR: δ = 1.32 (3H, t, J = 7.2, CH2CH3), 2.49 (3H, s, CH3), 2.65 (3H, s, CH3), 4.38 (2H, q, J = 7.2, CH2CH3), 7.38–8.01 (10H, m, Ar-H); 13C-NMR: δ = 9.6, 11.1, 19.2 CH3), 61.2 (CH2), 115.2, 116.3, 116.4, 117.2, 118.3, 119.2, 120.6, 120.8, 122.3, 124.4, 126.3, 137.4, 151.2 (Ar-C), 166.3 (CO); MS, m/z (%) 447 (M+, 17), 346 (6), 289 (11), 170 (49), 143 (69), 118 (27), 78 (100). Anal. calcd for C22H21N7O2S (447.51): C, 59.05; H, 4.73; N, 21.91. Found: C, 59.02; H, 4.70; N, 21.79%. ",Paragraph_2_13C_NMR_text,"13C-NMR: δ = 9.6, 11.1, 19.2 CH3), 61.2 (CH2), 115.2, 116.3, 116.4, 117.2, 118.3, 119.2, 120.6, 120.8, 122.3, 124.4, 126.3, 137.4, 151.2 (Ar-C), 166.3 (CO)"
"Paragraph_2_13C_NMR_text: 3.1.16. Characterization of Ethyl 1-(2-(4-(Benzothiazol-2-yl)piperazin-1-yl)-2-oxoethyl)-1H-1,2,3-triazole-4-carboxylate (5e) Colorless needles, 90%, m.p. 200–202 °C [decomposition]. IR (υ, cm−1): 1575 (C=C), 1610 (C=N), 1710 (C=O), 2940 (C-H al), 3035 (C-H ar). 1H-NMR: δ 1.32 (t, 3H, J = 8 Hz, CH3), 3.63–3.73 (m, 8H, 4 × NCH2), 4.30–4.35 (q, 2H, OCH2), 5.65 (s, 2H, CH2CO), 7.11 (t, 1H, J = 8 Hz, Ar-H), 7.31 (t, 1H, J = 8 Hz, Ar-H), 7.52 (d, 1H, J = 8 Hz, Ar-H), 7.82 (d, 1H, J = 8 Hz, Ar-H), 8.66 (s, 1H, CH-1,2,3-triazole). 13C-NMR: δ 14.6 (CH3); 41.5, 44.0, 48.0, 48.1, 51.5 (CH2); 61.0 (OCH2); 119.2, 121.7, 121.9, 126.5, 130.9, 131.3, 139.1, 152.7, 160.7, 164.6, 168.5 (Ar-C, C=N, C=O) ppm. EI-MS (m/z): 400.13 (M+). Anal. Calcd for C18H20N6O3S: C 53.99; H 5.03; N 20.99. Found: C 53.84; H 5.10; N 20.87. ",Paragraph_2_13C_NMR_text,"13C-NMR: δ 14.6 (CH3); 41.5, 44.0, 48.0, 48.1, 51.5 (CH2); 61.0 (OCH2); 119.2, 121.7, 121.9, 126.5, 130.9, 131.3, 139.1, 152.7, 160.7, 164.6, 168.5 (Ar-C, C=N, C=O) ppm"
"Paragraph_2_13C_NMR_text: 2-((5-(4-Methyl-1,2,3-thiadiazol-5-yl)-4-phenyl-4H-1,2,4-triazol-3-yl)thio)acetonitrile (7k). White crystals, yield 84%, m p. 118–119 °C; 1H-NMR (CDCl3, 500 MHz) d: 3.08 (s, 3H, Het-Me), 4.16 (s, 2H, SCH2), 7.28 (d, J = 7.7 Hz, 1H, ArH), 7.34 (d, J = 7.7 Hz, 1H, ArH), 7.63–7.73 (m, 3H, ArH). 13C-NMR (CDCl3, 125 MHz) d: 14.8, 17.8, 115.1, 127.8, 130.6, 131.7, 132.2, 148.8, 150.7, 160.4. MS (ESI), m/z: 315 (M+1)+. Elemental anal. (%), calculated: C, 49.66; H, 3.21; N, 26.73; found: C, 49.78; H, 3.11; N,26.55. ",Paragraph_2_13C_NMR_text,"13C-NMR (CDCl3, 125 MHz) d: 14.8, 17.8, 115.1, 127.8, 130.6, 131.7, 132.2, 148.8, 150.7, 160.4"
"Paragraph_2_13C_NMR_text: (4R*, 8S*)-4,8-Dimethyl-2,6,9-trithia-1,3,5,7-tetraarsatricyclo[3.3.1.03,7]nonane (10). 1H-NMR (400 MHz, CDCl3) δ: 3.97 (q, J = 7.9 Hz, 1H), 2.51 (q, J = 7.9 Hz, 1H), 2.12 (d, J = 7.9 Hz, 3H), 1.11 (d, J = 7.9 Hz, 3H); 13C-NMR (100 MHz, CDCl3) δ: 48.8, 43.0, 20.0, 13.3. HSQC correlations: 3.97/48.8, 2.12/13.3, 1.11/20.0. ",Paragraph_2_13C_NMR_text,"13C-NMR (100 MHz, CDCl3) δ: 48.8, 43.0, 20.0, 13.3"
"Paragraph_2_13C_NMR_text: 1,3-Dimethyl-4-[((1E,2E)-3-phenylallylidene)amino]-5-propylthio-3,3a,4,6a-tetrahydroimidazo[4,5-d]imidazol-2(1H)-one (4a). Yield 189 mg (53%); white solid; mp: 155–157 °C. IR (KBr): ν 3056, 3030 (Ar), 2997, 2981, 2961, 2930 (Alk), 2873, 2863 (C-S), 1698, 1562 (C=O, C=N) cm–1. 1H NMR (300 MHz, DMSO-d6): δ 0.96 (t, J = 7.3 Hz, 3H, Me), 1.55–1.75 (m, 2H, CH2), 2.81 (s, 3H, NMe), 2.89 (s, 3H, NMe), 2.99 (t, J = 7.1 Hz, 2H, SCH2), 5.55 (d, J = 7.7 Hz, 1H, CH), 5.87 (d, J = 7.8 Hz, 1H, CH), 6.96 (dd, J = 15.9, 8.5 Hz, 1H, =CH), 7.05 (d, J = 16.0 Hz, 1H, Ph-CH=), 7.25–7.45 (m, 3H, Ph-3-5), 7.58 (d, J = 7.4 Hz, 2H, Ph-2,6), 7.93 (d, J = 8.5 Hz, 1H, N=CH). 13C NMR (75 MHz, DMSO-d6): δ 13.31 (Me), 22.23 (CH2), 28.46 (SCH2), 30.79 (NMe), 32.00 (NMe), 72.06 (CH), 79.94 (CH), 125.45, 127.03, 128.79, 129.02, 136.07, 137.86 (=CH, Ph), 141.26 (HC=N), 157.89 (C=O), 165.91 (C=N). HRMS (ESI): Calculated for C18H23N5OS [M + H]+: 358.1696; found: 358.1695. ",Paragraph_2_13C_NMR_text,"13C NMR (75 MHz, DMSO-d6): δ 13.31 (Me), 22.23 (CH2), 28.46 (SCH2), 30.79 (NMe), 32.00 (NMe), 72.06 (CH), 79.94 (CH), 125.45, 127.03, 128.79, 129.02, 136.07, 137.86 (=CH, Ph), 141.26 (HC=N), 157.89 (C=O), 165.91 (C=N)"
"Paragraph_2_13C_NMR_text: (4-(2,2,2-trifluoroacetamido)phenyl)sulfamic acid (2b): 1H NMR: δ (ppm) 5.12 (s, br, 1H, SO3H), 6.82 (d, J = 8.4 Hz, 1H), 7.36 (d, J = 8.4 Hz, 1H), 9.08 (s, br, 1H), 10.61 (s, br, 1H); 13C NMR (75 MHz, DMSO-d6): 23.8, 116.2 (2xC), 122.1 (2xC), 128.1, 133.5, 138.0, 167.2. m/z (HRMS): calcd. for C8H7F3N2O4S: 284.0079, found 285.0103 for [M + H]+. ",Paragraph_2_13C_NMR_text,"13C NMR (75 MHz, DMSO-d6): 23.8, 116.2 (2xC), 122.1 (2xC), 128.1, 133.5, 138.0, 167.2"
"Paragraph_2_13C_NMR_text: 2-(2H-1,3-Benzodioxol-5-yl)-N-methyl-N-[(naphthalen-1-yl)methyl]ethan-1-amine hydrochloride (2h.HCl).  Prepared as described above for 2g.HCl starting from 1,h.HCl in 67% yield. GC-MS (70 eV) m/z (%): 184 (M+–135, 35), 141 (100). Data for 2h.HCl (brown crystals, 50%): mp: 188–190 °C; 1H NMR (300 MHz, CD3OD): δ 2.88 (s, 3H, CH3N), 2.98–3.16 (m, 2H, CH2CH2N), 3.38–3.58 (m, 2H, NCH2CH2), 4.78 (d, J = 13.5 Hz, 1H, CHHN), 5.06 (d, J = 13.5 Hz, 1H, CHHN), 5.92 (s, 2H, OCH2O), 6.72 (dd, J = 8.1, 1.5 Hz, 1H, Ar HC-6), 6.75 (s, 1H, Ar HC-4), 6.77 (apparent bt, 1H, Ar HC-7), 7.56–7.65 (m, 2H, Ar H), 7.66–7.74 (m, 1H, Ar H), 7.78 (d, J = 6.5 Hz, 1H, Ar H), 8.01 (d, J = 9.0 Hz, 1H, Ar H), 8.06 (d, J = 9.6 Hz, 1H, Ar H), 8.21 (d, J = 8.8 Hz, 1H, Ar H); 13C NMR (125 MHz, CD3OD) δ 29.8 (1C), 39.4 (1C), 56.3 (1C), 57.4 (1C), 101.1 (1C), 108.1 (1C), 108.6 (1C), 121.6 (1C), 122.6 (1C), 125.1 (1C), 125.5 (1C), 126.3 (1C), 127.4 (1C), 128.9 (1C), 129.4 (1C), 130.9 (2C), 131.9 (1C), 134.1 (1C), 146.9 (1C), 148.1 (1C); Anal. Calcd for C21H21NO2.HCl: C, 70.88; H, 6.23; N, 3.94; Found: C, 70.48; H, 6.28; N, 3.92.  4.2. Molecular Docking Analysis ",Paragraph_2_13C_NMR_text,"13C NMR (125 MHz, CD3OD) δ 29.8 (1C), 39.4 (1C), 56.3 (1C), 57.4 (1C), 101.1 (1C), 108.1 (1C), 108.6 (1C), 121.6 (1C), 122.6 (1C), 125.1 (1C), 125.5 (1C), 126.3 (1C), 127.4 (1C), 128.9 (1C), 129.4 (1C), 130.9 (2C), 131.9 (1C), 134.1 (1C), 146.9 (1C), 148.1 (1C)"
"Paragraph_2_13C_NMR_text: 3.1.2. Synthesis of 3-Oxo-3H-benzo[f]chromene-2-carboxylic Acid (3) The synthesis of 3-oxo-3H-benzo[f]chromene-2-carboxylic acid (3) was described elsewhere [17], but is summarized here for convenience. Briefly, ethanol (85 mL), Meldrum’s acid (6.5 g, 45 mmol), 2-hydroxy-1-naphthaldehyde (7.75 g, 45 mmol), and a catalytic amount of pyridine (0.5 mL) were in sequence added into a 100 mL flask. The mixture was stirred at 80 °C for 4 h. After cooling to room temperature, the mixture was poured into an ice-water bath and recrystallized. The crude was washed with ethanol repeatedly and dried in vacuo to afford the desired product 3-oxo-3H-benzo[f]chromene-2-carboxylic acid (3) as a yellow solid (Yield: 93.1%). M.p.: 235.1–236.5 °C (Lit. 234–236 °C [29]). 1H-NMR (DMSO-d6): δ 9.34 (s, 1H), 8.57 (d, J = 8.4 Hz, 1H), 8.29 (d, J = 9.0 Hz, 1H), 8.06 (d, J = 8.0 Hz, 1H), 7.78–7.73 (m, 1H), 7.64 (t, J = 7.2 Hz, 1H), 7.57 (d, J = 9.0 Hz, 1H). 13C-NMR (DMSO-d6): δ 164.78, 157.24, 155.49, 144.18, 136.30, 130.27, 129.50, 129.45, 126.88, 122.77, 117.68, 116.94, 112.55. ESI-HRMS (m/z): calcd. for C14H8O4 [M − H]−: 239.03443; found: 239.03429. ",Paragraph_2_13C_NMR_text,"13C-NMR (DMSO-d6): δ 164.78, 157.24, 155.49, 144.18, 136.30, 130.27, 129.50, 129.45, 126.88, 122.77, 117.68, 116.94, 112.55"
